mac;time;vlx
B8:D6:1A:60:95:30;2024/08/02 00:00:00;405.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;417.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;403.00
B8:D6:1A:60:95:30;2024/08/02 00:00:02;412.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;414.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;420.00
B8:D6:1A:60:95:30;2024/08/02 00:00:03;415.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;426.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;434.00
B8:D6:1A:60:95:30;2024/08/02 00:00:02;438.00
B8:D6:1A:60:95:30;2024/08/02 00:00:03;446.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;453.00
B8:D6:1A:60:95:30;2024/08/02 00:00:02;476.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;488.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;505.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;505.00
B8:D6:1A:60:95:30;2024/08/02 00:00:03;505.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;484.00
B8:D6:1A:60:95:30;2024/08/02 00:00:02;502.00
B8:D6:1A:60:95:30;2024/08/02 00:00:03;240.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;238.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;247.00
B8:D6:1A:60:95:30;2024/08/02 00:00:02;245.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;247.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;246.00
B8:D6:1A:60:95:30;2024/08/02 00:00:03;242.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;236.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;237.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;252.00
B8:D6:1A:60:95:30;2024/08/02 00:00:03;244.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;243.00
B8:D6:1A:60:95:30;2024/08/02 00:00:02;243.00
B8:D6:1A:60:95:30;2024/08/02 00:00:00;248.00
B8:D6:1A:60:95:30;2024/08/02 00:00:01;264.00
B8:D6:1A:60:95:30;2024/08/02 00:01:01;298.00
B8:D6:1A:60:95:30;2024/08/02 00:01:02;323.00
B8:D6:1A:60:95:30;2024/08/02 00:01:00;319.00
B8:D6:1A:60:95:30;2024/08/02 00:01:01;316.00
B8:D6:1A:60:95:30;2024/08/02 00:01:03;316.00
B8:D6:1A:60:95:30;2024/08/02 00:01:00;318.00
B8:D6:1A:60:95:30;2024/08/02 00:01:00;321.00
B8:D6:1A:60:95:30;2024/08/02 00:01:02;314.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;316.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;326.00
B8:D6:1A:60:95:30;2024/08/04 00:01:02;321.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;324.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;336.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;340.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;344.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;335.00
B8:D6:1A:60:95:30;2024/08/04 00:01:02;338.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;354.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;355.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;356.00
B8:D6:1A:60:95:30;2024/08/04 00:01:02;362.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;358.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;360.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;374.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;382.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;398.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;410.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;408.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;426.00
B8:D6:1A:60:95:30;2024/08/04 00:01:02;420.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;316.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;320.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;324.00
B8:D6:1A:60:95:30;2024/08/04 00:01:02;236.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;236.00
B8:D6:1A:60:95:30;2024/08/04 00:01:01;240.00
B8:D6:1A:60:95:30;2024/08/04 00:01:03;239.00
B8:D6:1A:60:95:30;2024/08/04 00:01:00;243.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;239.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;236.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;233.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;227.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;221.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;233.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;254.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;249.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;252.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;247.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;247.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;253.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;253.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;241.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;245.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;250.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;248.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;253.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;263.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;257.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;268.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;274.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;273.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;268.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;277.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;279.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;268.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;275.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;277.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;269.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;275.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;273.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;281.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;295.00
B8:D6:1A:60:95:30;2024/08/04 00:02:03;301.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;215.00
B8:D6:1A:60:95:30;2024/08/04 00:02:02;219.00
B8:D6:1A:60:95:30;2024/08/04 00:02:00;222.00
B8:D6:1A:60:95:30;2024/08/04 00:02:01;222.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;239.00
B8:D6:1A:60:95:30;2024/08/04 00:03:02;252.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;245.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;261.00
B8:D6:1A:60:95:30;2024/08/04 00:03:03;258.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;248.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;246.00
B8:D6:1A:60:95:30;2024/08/04 00:03:02;240.00
B8:D6:1A:60:95:30;2024/08/04 00:03:03;240.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;229.00
B8:D6:1A:60:95:30;2024/08/04 00:03:02;230.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;230.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;234.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;228.00
B8:D6:1A:60:95:30;2024/08/04 00:03:03;223.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;228.00
B8:D6:1A:60:95:30;2024/08/04 00:03:02;256.00
B8:D6:1A:60:95:30;2024/08/04 00:03:03;244.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;242.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;252.00
B8:D6:1A:60:95:30;2024/08/04 00:03:02;249.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;249.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;245.00
B8:D6:1A:60:95:30;2024/08/04 00:03:03;246.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;247.00
B8:D6:1A:60:95:30;2024/08/04 00:03:00;243.00
B8:D6:1A:60:95:30;2024/08/04 00:03:01;243.00
B8:D6:1A:60:95:30;2024/08/06 00:03:03;254.00
B8:D6:1A:60:95:30;2024/08/06 00:03:00;249.00
B8:D6:1A:60:95:30;2024/08/06 00:03:02;271.00
B8:D6:1A:60:95:30;2024/08/06 00:03:00;280.00
B8:D6:1A:60:95:30;2024/08/06 00:03:01;268.00
B8:D6:1A:60:95:30;2024/08/06 00:03:01;269.00
B8:D6:1A:60:95:30;2024/08/06 00:03:02;273.00
B8:D6:1A:60:95:30;2024/08/06 00:03:00;275.00
B8:D6:1A:60:95:30;2024/08/06 00:03:01;272.00
B8:D6:1A:60:95:30;2024/08/06 00:03:03;274.00
B8:D6:1A:60:95:30;2024/08/06 00:03:00;274.00
B8:D6:1A:60:95:30;2024/08/06 00:00:00;280.00
B8:D6:1A:60:95:30;2024/08/06 00:00:02;291.00
B8:D6:1A:60:95:30;2024/08/06 00:00:03;292.00
B8:D6:1A:60:95:30;2024/08/06 00:00:01;319.00
B8:D6:1A:60:95:30;2024/08/06 00:00:02;354.00
B8:D6:1A:60:95:30;2024/08/06 00:00:00;359.00
B8:D6:1A:60:95:30;2024/08/06 00:00:01;335.00
B8:D6:1A:60:95:30;2024/08/06 00:00:01;234.00
B8:D6:1A:60:95:30;2024/08/06 00:00:02;231.00
B8:D6:1A:60:95:30;2024/08/06 00:00:00;240.00
B8:D6:1A:60:95:30;2024/08/06 00:00:02;260.00
