mac;time;vlx
B8:D6:1A:60:95:30;2024/06/16 00:01:01;370.00
B8:D6:1A:60:95:30;2024/06/16 00:01:03;357.00
B8:D6:1A:60:95:30;2024/06/16 00:01:01;360.00
B8:D6:1A:60:95:30;2024/06/16 00:01:00;357.00
B8:D6:1A:60:95:30;2024/06/16 00:01:02;360.00
B8:D6:1A:60:95:30;2024/06/16 00:01:03;359.00
B8:D6:1A:60:95:30;2024/06/16 00:01:01;363.00
B8:D6:1A:60:95:30;2024/06/16 00:01:02;358.00
B8:D6:1A:60:95:30;2024/06/16 00:01:00;383.00
B8:D6:1A:60:95:30;2024/06/16 00:01:01;363.00
B8:D6:1A:60:95:30;2024/06/16 00:01:01;370.00
B8:D6:1A:60:95:30;2024/06/16 00:01:03;378.00
B8:D6:1A:60:95:30;2024/06/16 00:01:00;392.00
B8:D6:1A:60:95:30;2024/06/16 00:01:02;407.00
B8:D6:1A:60:95:30;2024/06/16 00:01:03;414.00
B8:D6:1A:60:95:30;2024/06/16 00:01:01;418.00
B8:D6:1A:60:95:30;2024/06/16 00:01:00;443.00
B8:D6:1A:60:95:30;2024/06/16 00:01:02;445.00
B8:D6:1A:60:95:30;2024/06/16 00:01:03;461.00
B8:D6:1A:60:95:30;2024/06/16 00:01:01;453.00
B8:D6:1A:60:95:30;2024/06/16 00:01:02;344.00
B8:D6:1A:60:95:30;2024/06/16 00:01:00;360.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;366.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;356.00
B8:D6:1A:60:95:30;2024/06/16 00:02:03;354.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;357.00
B8:D6:1A:60:95:30;2024/06/16 00:02:02;354.00
B8:D6:1A:60:95:30;2024/06/16 00:02:03;358.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;362.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;363.00
B8:D6:1A:60:95:30;2024/06/16 00:02:02;352.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;358.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;365.00
B8:D6:1A:60:95:30;2024/06/16 00:02:03;353.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;348.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;344.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;343.00
B8:D6:1A:60:95:30;2024/06/16 00:02:03;357.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;359.00
B8:D6:1A:60:95:30;2024/06/16 00:02:02;351.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;353.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;375.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;368.00
B8:D6:1A:60:95:30;2024/06/16 00:02:02;369.00
B8:D6:1A:60:95:30;2024/06/16 00:02:00;376.00
B8:D6:1A:60:95:30;2024/06/16 00:02:01;370.00
B8:D6:1A:60:95:30;2024/06/16 00:02:03;379.00
B8:D6:1A:60:95:30;2024/06/18 00:02:00;385.00
B8:D6:1A:60:95:30;2024/06/18 00:02:00;379.00
B8:D6:1A:60:95:30;2024/06/18 00:02:02;376.00
B8:D6:1A:60:95:30;2024/06/18 00:02:03;378.00
B8:D6:1A:60:95:30;2024/06/18 00:02:01;375.00
B8:D6:1A:60:95:30;2024/06/18 00:02:02;371.00
B8:D6:1A:60:95:30;2024/06/18 00:02:00;375.00
B8:D6:1A:60:95:30;2024/06/18 00:02:01;376.00
B8:D6:1A:60:95:30;2024/06/18 00:02:01;374.00
B8:D6:1A:60:95:30;2024/06/18 00:02:02;381.00
B8:D6:1A:60:95:30;2024/06/18 00:02:00;380.00
B8:D6:1A:60:95:30;2024/06/18 00:02:02;392.00
B8:D6:1A:60:95:30;2024/06/18 00:02:03;386.00
B8:D6:1A:60:95:30;2024/06/18 00:02:01;425.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;443.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;443.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;445.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;466.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;463.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;458.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;433.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;456.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;356.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;350.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;372.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;358.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;364.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;362.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;355.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;365.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;355.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;359.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;353.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;357.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;354.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;356.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;335.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;356.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;357.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;348.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;357.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;339.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;347.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;350.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;359.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;361.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;354.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;351.00
B8:D6:1A:60:95:30;2024/06/18 00:03:03;349.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;383.00
B8:D6:1A:60:95:30;2024/06/18 00:03:02;372.00
B8:D6:1A:60:95:30;2024/06/18 00:03:00;384.00
B8:D6:1A:60:95:30;2024/06/18 00:03:01;384.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;389.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;378.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;384.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;390.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;382.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;382.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;394.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;397.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;408.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;426.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;446.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;449.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;469.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;481.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;479.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;484.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;327.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;349.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;341.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;351.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;366.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;359.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;366.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;354.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;354.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;349.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;352.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;360.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;355.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;357.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;352.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;350.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;343.00
B8:D6:1A:60:95:30;2024/06/18 00:00:02;338.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;346.00
B8:D6:1A:60:95:30;2024/06/18 00:00:01;351.00
B8:D6:1A:60:95:30;2024/06/18 00:00:03;350.00
B8:D6:1A:60:95:30;2024/06/18 00:00:00;346.00
B8:D6:1A:60:95:30;2024/06/18 00:01:00;352.00
B8:D6:1A:60:95:30;2024/06/18 00:01:01;359.00
B8:D6:1A:60:95:30;2024/06/18 00:01:03;351.00
B8:D6:1A:60:95:30;2024/06/18 00:01:00;359.00
B8:D6:1A:60:95:30;2024/06/18 00:01:02;362.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;362.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;371.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;374.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;372.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;373.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;375.00
B8:D6:1A:60:95:30;2024/06/20 00:01:03;373.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;376.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;383.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;381.00
B8:D6:1A:60:95:30;2024/06/20 00:01:03;379.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;389.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;387.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;404.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;413.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;425.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;442.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;440.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;447.00
B8:D6:1A:60:95:30;2024/06/20 00:01:03;477.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;467.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;466.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;345.00
B8:D6:1A:60:95:30;2024/06/20 00:01:03;350.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;345.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;356.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;350.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;347.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;345.00
B8:D6:1A:60:95:30;2024/06/20 00:01:03;347.00
B8:D6:1A:60:95:30;2024/06/20 00:01:00;356.00
B8:D6:1A:60:95:30;2024/06/20 00:01:02;349.00
B8:D6:1A:60:95:30;2024/06/20 00:01:03;352.00
B8:D6:1A:60:95:30;2024/06/20 00:01:01;356.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;347.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;338.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;329.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;347.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;344.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;342.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;347.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;352.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;355.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;350.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;357.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;342.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;355.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;355.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;359.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;360.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;362.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;361.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;378.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;375.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;370.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;370.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;379.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;410.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;407.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;412.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;404.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;420.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;426.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;438.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;458.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;341.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;339.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;344.00
B8:D6:1A:60:95:30;2024/06/20 00:02:03;336.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;333.00
B8:D6:1A:60:95:30;2024/06/20 00:02:02;334.00
B8:D6:1A:60:95:30;2024/06/20 00:02:00;338.00
B8:D6:1A:60:95:30;2024/06/20 00:02:01;339.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;342.00
B8:D6:1A:60:95:30;2024/06/20 00:03:03;331.00
B8:D6:1A:60:95:30;2024/06/20 00:03:00;297.00
B8:D6:1A:60:95:30;2024/06/20 00:03:02;303.00
B8:D6:1A:60:95:30;2024/06/20 00:03:03;303.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;302.00
B8:D6:1A:60:95:30;2024/06/20 00:03:00;306.00
B8:D6:1A:60:95:30;2024/06/20 00:03:02;314.00
B8:D6:1A:60:95:30;2024/06/20 00:03:03;311.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;307.00
B8:D6:1A:60:95:30;2024/06/20 00:03:03;320.00
B8:D6:1A:60:95:30;2024/06/20 00:03:00;321.00
B8:D6:1A:60:95:30;2024/06/20 00:03:00;323.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;340.00
B8:D6:1A:60:95:30;2024/06/20 00:03:03;345.00
B8:D6:1A:60:95:30;2024/06/20 00:03:00;345.00
B8:D6:1A:60:95:30;2024/06/20 00:03:02;343.00
B8:D6:1A:60:95:30;2024/06/20 00:03:03;344.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;343.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;338.00
B8:D6:1A:60:95:30;2024/06/20 00:03:02;337.00
B8:D6:1A:60:95:30;2024/06/20 00:03:00;342.00
B8:D6:1A:60:95:30;2024/06/20 00:03:01;343.00
B8:D6:1A:60:95:30;2024/06/22 00:03:03;345.00
B8:D6:1A:60:95:30;2024/06/22 00:03:00;345.00
B8:D6:1A:60:95:30;2024/06/22 00:03:00;344.00
B8:D6:1A:60:95:30;2024/06/22 00:03:01;343.00
B8:D6:1A:60:95:30;2024/06/22 00:03:03;345.00
B8:D6:1A:60:95:30;2024/06/22 00:03:01;344.00
B8:D6:1A:60:95:30;2024/06/22 00:03:02;346.00
B8:D6:1A:60:95:30;2024/06/22 00:03:00;340.00
B8:D6:1A:60:95:30;2024/06/22 00:03:01;346.00
B8:D6:1A:60:95:30;2024/06/22 00:03:01;344.00
B8:D6:1A:60:95:30;2024/06/22 00:03:02;346.00
B8:D6:1A:60:95:30;2024/06/22 00:03:00;351.00
B8:D6:1A:60:95:30;2024/06/22 00:03:01;351.00
B8:D6:1A:60:95:30;2024/06/22 00:03:03;344.00
B8:D6:1A:60:95:30;2024/06/22 00:03:01;348.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;369.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;373.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;397.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;233.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;240.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;246.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;237.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;234.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;236.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;228.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;242.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;250.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;245.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;246.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;244.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;244.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;244.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;237.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;234.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;233.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;253.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;275.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;291.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;303.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;327.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;334.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;327.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;325.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;329.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;335.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;330.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;329.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;329.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;332.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;325.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;329.00
B8:D6:1A:60:95:30;2024/06/22 00:00:02;337.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;350.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;352.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;352.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;354.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;349.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;359.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;361.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;371.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;370.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;381.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;373.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;334.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;337.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;343.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;330.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;320.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;334.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;332.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;329.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;336.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;327.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;326.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;332.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;324.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;325.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;329.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;329.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;338.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;332.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;337.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;333.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;328.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;328.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;336.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;324.00
B8:D6:1A:60:95:30;2024/06/22 00:01:02;333.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;331.00
B8:D6:1A:60:95:30;2024/06/22 00:01:01;339.00
B8:D6:1A:60:95:30;2024/06/22 00:01:03;373.00
B8:D6:1A:60:95:30;2024/06/22 00:01:00;368.00
B8:D6:1A:60:95:30;2024/06/22 00:00:00;371.00
B8:D6:1A:60:95:30;2024/06/22 00:00:01;379.00
B8:D6:1A:60:95:30;2024/06/22 00:00:03;367.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;381.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;386.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;389.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;390.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;404.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;411.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;419.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;420.00
B8:D6:1A:60:95:30;2024/06/24 00:00:03;415.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;416.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;414.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;418.00
B8:D6:1A:60:95:30;2024/06/24 00:00:03;417.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;421.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;439.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;445.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;451.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;457.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;306.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;318.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;337.00
B8:D6:1A:60:95:30;2024/06/24 00:00:03;332.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;333.00
B8:D6:1A:60:95:30;2024/06/24 00:00:00;340.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;339.00
B8:D6:1A:60:95:30;2024/06/24 00:00:03;331.00
B8:D6:1A:60:95:30;2024/06/24 00:00:01;338.00
B8:D6:1A:60:95:30;2024/06/24 00:00:02;338.00
