mac;time;moisture;temperature
70:B8:F6:8F:F7:A0;2025/08/01 04:22:22;26.00;34.80
70:B8:F6:8F:F7:A0;2025/08/01 04:52:24;25.60;35.20
70:B8:F6:8F:F7:A0;2025/08/01 05:22:25;26.90;35.60
70:B8:F6:8F:F7:A0;2025/08/01 05:52:27;27.50;35.40
70:B8:F6:8F:F7:A0;2025/08/01 06:22:28;28.70;35.40
70:B8:F6:8F:F7:A0;2025/08/01 06:52:30;28.40;35.00
70:B8:F6:8F:F7:A0;2025/08/01 07:22:31;29.20;35.30
70:B8:F6:8F:F7:A0;2025/08/01 07:52:33;31.10;34.90
70:B8:F6:8F:F7:A0;2025/08/01 08:22:34;33.10;34.90
70:B8:F6:8F:F7:A0;2025/08/01 08:52:36;34.50;34.50
70:B8:F6:8F:F7:A0;2025/08/01 09:22:38;31.90;34.90
70:B8:F6:8F:F7:A0;2025/08/01 09:52:39;32.70;34.60
70:B8:F6:8F:F7:A0;2025/08/01 10:22:41;30.80;34.90
70:B8:F6:8F:F7:A0;2025/08/01 10:52:42;31.70;34.90
70:B8:F6:8F:F7:A0;2025/08/01 11:22:44;30.90;35.20
70:B8:F6:8F:F7:A0;2025/08/01 11:52:45;25.60;34.80
70:B8:F6:8F:F7:A0;2025/08/01 12:22:47;21.30;35.70
70:B8:F6:8F:F7:A0;2025/08/01 12:52:48;21.60;36.00
70:B8:F6:8F:F7:A0;2025/08/01 13:22:50;20.60;36.80
70:B8:F6:8F:F7:A0;2025/08/01 13:52:51;19.00;37.30
70:B8:F6:8F:F7:A0;2025/08/01 14:22:53;20.40;37.60
70:B8:F6:8F:F7:A0;2025/08/01 14:52:54;15.80;38.20
70:B8:F6:8F:F7:A0;2025/08/01 15:22:56;16.60;38.70
70:B8:F6:8F:F7:A0;2025/08/01 15:52:57;15.20;38.80
70:B8:F6:8F:F7:A0;2025/08/01 16:22:59;15.30;38.80
70:B8:F6:8F:F7:A0;2025/08/01 16:53:00;13.30;39.10
70:B8:F6:8F:F7:A0;2025/08/01 17:23:02;14.90;39.30
70:B8:F6:8F:F7:A0;2025/08/01 17:53:03;17.70;39.50
70:B8:F6:8F:F7:A0;2025/08/01 18:23:05;15.10;39.30
70:B8:F6:8F:F7:A0;2025/08/01 18:53:06;15.00;39.70
70:B8:F6:8F:F7:A0;2025/08/01 19:23:08;16.40;38.90
70:B8:F6:8F:F7:A0;2025/08/01 19:53:09;15.40;39.00
70:B8:F6:8F:F7:A0;2025/08/01 20:23:11;16.10;38.70
70:B8:F6:8F:F7:A0;2025/08/01 20:53:13;16.60;38.80
70:B8:F6:8F:F7:A0;2025/08/01 21:23:14;18.80;37.90
70:B8:F6:8F:F7:A0;2025/08/01 21:53:16;19.00;37.00
70:B8:F6:8F:F7:A0;2025/08/01 22:23:17;19.30;37.80
70:B8:F6:8F:F7:A0;2025/08/01 22:53:19;20.80;36.80
70:B8:F6:8F:F7:A0;2025/08/01 23:23:20;22.40;36.20
70:B8:F6:8F:F7:A0;2025/08/01 23:53:22;22.60;37.00
70:B8:F6:8F:F7:A0;2025/08/02 00:23:23;23.20;37.30
70:B8:F6:8F:F7:A0;2025/08/02 00:53:25;26.00;38.00
70:B8:F6:8F:F7:A0;2025/08/02 01:23:26;26.50;37.00
70:B8:F6:8F:F7:A0;2025/08/02 01:53:28;26.80;37.60
70:B8:F6:8F:F7:A0;2025/08/02 02:23:29;26.20;35.80
70:B8:F6:8F:F7:A0;2025/08/02 02:53:31;26.80;34.90
70:B8:F6:8F:F7:A0;2025/08/02 03:23:32;28.40;34.80
70:B8:F6:8F:F7:A0;2025/08/02 03:53:34;29.80;35.40
70:B8:F6:8F:F7:A0;2025/08/02 04:23:35;28.20;34.90
70:B8:F6:8F:F7:A0;2025/08/02 04:53:37;28.40;34.50
70:B8:F6:8F:F7:A0;2025/08/02 05:23:38;29.00;33.90
70:B8:F6:8F:F7:A0;2025/08/02 05:53:40;31.50;35.10
70:B8:F6:8F:F7:A0;2025/08/02 06:23:41;31.00;34.80
70:B8:F6:8F:F7:A0;2025/08/02 06:53:43;32.30;35.40
70:B8:F6:8F:F7:A0;2025/08/02 07:23:45;32.70;35.50
70:B8:F6:8F:F7:A0;2025/08/02 07:53:46;33.90;35.00
70:B8:F6:8F:F7:A0;2025/08/02 08:23:48;35.90;34.60
70:B8:F6:8F:F7:A0;2025/08/02 08:53:49;33.00;34.70
70:B8:F6:8F:F7:A0;2025/08/02 09:23:51;35.00;34.10
70:B8:F6:8F:F7:A0;2025/08/02 09:53:52;31.60;33.70
70:B8:F6:8F:F7:A0;2025/08/02 10:23:54;33.10;34.50
70:B8:F6:8F:F7:A0;2025/08/02 10:53:55;30.10;35.10
70:B8:F6:8F:F7:A0;2025/08/02 11:23:57;28.20;35.60
70:B8:F6:8F:F7:A0;2025/08/02 11:53:58;25.00;36.00
70:B8:F6:8F:F7:A0;2025/08/02 12:24:00;25.40;36.60
70:B8:F6:8F:F7:A0;2025/08/02 12:54:01;22.40;37.20
70:B8:F6:8F:F7:A0;2025/08/02 13:24:03;20.30;38.30
70:B8:F6:8F:F7:A0;2025/08/02 13:54:04;19.30;38.50
70:B8:F6:8F:F7:A0;2025/08/02 14:24:06;21.50;39.20
70:B8:F6:8F:F7:A0;2025/08/02 14:54:07;17.60;39.20
70:B8:F6:8F:F7:A0;2025/08/02 15:24:09;16.30;39.50
70:B8:F6:8F:F7:A0;2025/08/02 15:54:10;16.70;39.20
70:B8:F6:8F:F7:A0;2025/08/02 16:24:12;15.60;40.20
70:B8:F6:8F:F7:A0;2025/08/02 16:54:13;18.60;40.20
70:B8:F6:8F:F7:A0;2025/08/02 17:24:15;16.60;40.10
70:B8:F6:8F:F7:A0;2025/08/02 17:54:16;18.40;40.10
70:B8:F6:8F:F7:A0;2025/08/02 18:24:18;19.90;40.10
70:B8:F6:8F:F7:A0;2025/08/02 18:54:20;18.10;40.80
70:B8:F6:8F:F7:A0;2025/08/02 19:24:21;23.10;40.10
70:B8:F6:8F:F7:A0;2025/08/02 19:54:23;18.80;39.50
70:B8:F6:8F:F7:A0;2025/08/02 20:24:24;17.60;39.90
70:B8:F6:8F:F7:A0;2025/08/02 20:54:26;18.80;38.60
70:B8:F6:8F:F7:A0;2025/08/02 21:24:27;18.20;38.30
70:B8:F6:8F:F7:A0;2025/08/02 21:54:29;19.10;37.10
70:B8:F6:8F:F7:A0;2025/08/02 22:24:30;19.90;36.40
70:B8:F6:8F:F7:A0;2025/08/02 22:54:32;20.70;36.00
70:B8:F6:8F:F7:A0;2025/08/02 23:24:33;23.70;37.10
70:B8:F6:8F:F7:A0;2025/08/02 23:54:35;24.50;37.30
70:B8:F6:8F:F7:A0;2025/08/03 00:24:36;25.90;37.00
70:B8:F6:8F:F7:A0;2025/08/03 00:54:38;25.70;37.00
70:B8:F6:8F:F7:A0;2025/08/03 01:24:39;25.00;36.30
70:B8:F6:8F:F7:A0;2025/08/03 01:54:41;26.30;36.40
70:B8:F6:8F:F7:A0;2025/08/03 02:24:42;26.90;36.20
70:B8:F6:8F:F7:A0;2025/08/03 02:54:44;25.20;35.60
70:B8:F6:8F:F7:A0;2025/08/03 03:24:45;25.50;35.20
