mac;time;vlx
B8:D6:1A:60:94:1C;2025/07/17 10:19:38;443.00
B8:D6:1A:60:94:1C;2025/07/17 10:49:39;384.00
B8:D6:1A:60:94:1C;2025/07/17 11:19:41;306.00
B8:D6:1A:60:94:1C;2025/07/17 11:49:42;305.00
B8:D6:1A:60:94:1C;2025/07/17 12:19:44;310.00
B8:D6:1A:60:94:1C;2025/07/17 12:49:45;307.00
B8:D6:1A:60:94:1C;2025/07/17 13:19:47;318.00
B8:D6:1A:60:94:1C;2025/07/17 13:49:48;319.00
B8:D6:1A:60:94:1C;2025/07/17 14:19:50;329.00
B8:D6:1A:60:94:1C;2025/07/17 14:49:51;335.00
B8:D6:1A:60:94:1C;2025/07/17 15:19:53;335.00
B8:D6:1A:60:94:1C;2025/07/17 15:49:55;334.00
B8:D6:1A:60:94:1C;2025/07/17 16:19:56;340.00
B8:D6:1A:60:94:1C;2025/07/17 16:49:58;340.00
B8:D6:1A:60:94:1C;2025/07/17 17:19:59;342.00
B8:D6:1A:60:94:1C;2025/07/17 17:50:01;335.00
B8:D6:1A:60:94:1C;2025/07/17 18:20:02;350.00
B8:D6:1A:60:94:1C;2025/07/17 18:50:04;347.00
B8:D6:1A:60:94:1C;2025/07/17 19:20:05;336.00
B8:D6:1A:60:94:1C;2025/07/17 19:50:07;340.00
B8:D6:1A:60:94:1C;2025/07/17 20:20:09;341.00
B8:D6:1A:60:94:1C;2025/07/17 20:50:10;344.00
B8:D6:1A:60:94:1C;2025/07/17 21:20:12;340.00
B8:D6:1A:60:94:1C;2025/07/17 21:50:13;342.00
B8:D6:1A:60:94:1C;2025/07/17 22:20:15;343.00
B8:D6:1A:60:94:1C;2025/07/17 22:50:16;347.00
B8:D6:1A:60:94:1C;2025/07/17 23:20:18;346.00
B8:D6:1A:60:94:1C;2025/07/17 23:50:19;343.00
B8:D6:1A:60:94:1C;2025/07/18 00:20:21;346.00
B8:D6:1A:60:94:1C;2025/07/18 00:50:22;348.00
B8:D6:1A:60:94:1C;2025/07/18 01:20:24;350.00
B8:D6:1A:60:94:1C;2025/07/18 01:50:26;344.00
B8:D6:1A:60:94:1C;2025/07/18 02:20:27;346.00
B8:D6:1A:60:94:1C;2025/07/18 02:50:29;350.00
B8:D6:1A:60:94:1C;2025/07/18 03:20:30;346.00
B8:D6:1A:60:94:1C;2025/07/18 03:50:32;372.00
B8:D6:1A:60:94:1C;2025/07/18 04:20:33;373.00
B8:D6:1A:60:94:1C;2025/07/18 04:50:35;373.00
B8:D6:1A:60:94:1C;2025/07/18 05:20:36;375.00
B8:D6:1A:60:94:1C;2025/07/18 05:50:38;372.00
B8:D6:1A:60:94:1C;2025/07/18 06:20:40;376.00
B8:D6:1A:60:94:1C;2025/07/18 06:50:41;377.00
B8:D6:1A:60:94:1C;2025/07/18 07:20:43;387.00
B8:D6:1A:60:94:1C;2025/07/18 07:50:44;385.00
B8:D6:1A:60:94:1C;2025/07/18 08:20:46;395.00
B8:D6:1A:60:94:1C;2025/07/18 08:50:47;408.00
B8:D6:1A:60:94:1C;2025/07/18 09:20:49;419.00
B8:D6:1A:60:94:1C;2025/07/18 09:50:50;435.00
B8:D6:1A:60:94:1C;2025/07/18 10:20:52;432.00
B8:D6:1A:60:94:1C;2025/07/18 10:50:54;369.00
B8:D6:1A:60:94:1C;2025/07/18 11:20:55;304.00
B8:D6:1A:60:94:1C;2025/07/18 11:50:57;302.00
B8:D6:1A:60:94:1C;2025/07/18 12:20:58;303.00
B8:D6:1A:60:94:1C;2025/07/18 12:51:00;305.00
B8:D6:1A:60:94:1C;2025/07/18 13:21:01;308.00
B8:D6:1A:60:94:1C;2025/07/18 13:51:03;307.00
B8:D6:1A:60:94:1C;2025/07/18 14:21:04;302.00
B8:D6:1A:60:94:1C;2025/07/18 14:51:06;303.00
B8:D6:1A:60:94:1C;2025/07/18 15:21:08;305.00
B8:D6:1A:60:94:1C;2025/07/18 15:51:09;316.00
B8:D6:1A:60:94:1C;2025/07/18 16:21:11;339.00
B8:D6:1A:60:94:1C;2025/07/18 16:51:12;340.00
B8:D6:1A:60:94:1C;2025/07/18 17:21:14;335.00
B8:D6:1A:60:94:1C;2025/07/18 17:51:15;348.00
B8:D6:1A:60:94:1C;2025/07/18 18:21:17;342.00
B8:D6:1A:60:94:1C;2025/07/18 18:51:18;337.00
B8:D6:1A:60:94:1C;2025/07/18 19:21:20;334.00
B8:D6:1A:60:94:1C;2025/07/18 19:51:22;332.00
B8:D6:1A:60:94:1C;2025/07/18 20:21:23;339.00
B8:D6:1A:60:94:1C;2025/07/18 20:51:25;341.00
B8:D6:1A:60:94:1C;2025/07/18 21:21:26;334.00
B8:D6:1A:60:94:1C;2025/07/18 21:51:28;332.00
B8:D6:1A:60:94:1C;2025/07/18 22:21:29;328.00
B8:D6:1A:60:94:1C;2025/07/18 22:51:31;328.00
B8:D6:1A:60:94:1C;2025/07/18 23:21:32;325.00
B8:D6:1A:60:94:1C;2025/07/18 23:51:34;326.00
B8:D6:1A:60:94:1C;2025/07/19 00:21:36;327.00
B8:D6:1A:60:94:1C;2025/07/19 00:51:37;335.00
B8:D6:1A:60:94:1C;2025/07/19 01:21:39;337.00
B8:D6:1A:60:94:1C;2025/07/19 01:51:40;334.00
B8:D6:1A:60:94:1C;2025/07/19 02:21:42;336.00
B8:D6:1A:60:94:1C;2025/07/19 02:51:43;339.00
B8:D6:1A:60:94:1C;2025/07/19 03:21:45;336.00
B8:D6:1A:60:94:1C;2025/07/19 03:51:46;338.00
B8:D6:1A:60:94:1C;2025/07/19 04:21:48;333.00
B8:D6:1A:60:94:1C;2025/07/19 04:51:50;329.00
B8:D6:1A:60:94:1C;2025/07/19 05:21:51;331.00
B8:D6:1A:60:94:1C;2025/07/19 05:51:53;330.00
B8:D6:1A:60:94:1C;2025/07/19 06:21:54;350.00
B8:D6:1A:60:94:1C;2025/07/19 06:51:56;348.00
B8:D6:1A:60:94:1C;2025/07/19 07:21:57;353.00
B8:D6:1A:60:94:1C;2025/07/19 07:51:59;346.00
B8:D6:1A:60:94:1C;2025/07/19 08:22:00;376.00
B8:D6:1A:60:94:1C;2025/07/19 08:52:02;381.00
B8:D6:1A:60:94:1C;2025/07/19 09:22:04;386.00
B8:D6:1A:60:94:1C;2025/07/19 09:52:05;386.00
B8:D6:1A:60:94:1C;2025/07/19 10:22:07;405.00
B8:D6:1A:60:94:1C;2025/07/19 10:52:08;413.00
B8:D6:1A:60:94:1C;2025/07/19 11:22:10;304.00
B8:D6:1A:60:94:1C;2025/07/19 11:52:11;305.00
B8:D6:1A:60:94:1C;2025/07/19 12:22:13;310.00
B8:D6:1A:60:94:1C;2025/07/19 12:52:14;314.00
B8:D6:1A:60:94:1C;2025/07/19 13:22:16;313.00
B8:D6:1A:60:94:1C;2025/07/19 13:52:18;321.00
B8:D6:1A:60:94:1C;2025/07/19 14:22:19;313.00
B8:D6:1A:60:94:1C;2025/07/19 14:52:21;320.00
B8:D6:1A:60:94:1C;2025/07/19 15:22:22;319.00
B8:D6:1A:60:94:1C;2025/07/19 15:52:24;319.00
B8:D6:1A:60:94:1C;2025/07/19 16:22:25;327.00
B8:D6:1A:60:94:1C;2025/07/19 16:52:27;338.00
B8:D6:1A:60:94:1C;2025/07/19 17:22:28;345.00
B8:D6:1A:60:94:1C;2025/07/19 17:52:30;336.00
B8:D6:1A:60:94:1C;2025/07/19 18:22:32;336.00
B8:D6:1A:60:94:1C;2025/07/19 18:52:33;343.00
B8:D6:1A:60:94:1C;2025/07/19 19:22:35;341.00
B8:D6:1A:60:94:1C;2025/07/19 19:52:36;337.00
B8:D6:1A:60:94:1C;2025/07/19 20:22:38;335.00
B8:D6:1A:60:94:1C;2025/07/19 20:52:39;341.00
B8:D6:1A:60:94:1C;2025/07/19 21:22:41;350.00
B8:D6:1A:60:94:1C;2025/07/19 21:52:42;350.00
B8:D6:1A:60:94:1C;2025/07/19 22:22:44;347.00
B8:D6:1A:60:94:1C;2025/07/19 22:52:46;356.00
B8:D6:1A:60:94:1C;2025/07/19 23:22:47;357.00
B8:D6:1A:60:94:1C;2025/07/19 23:52:49;359.00
B8:D6:1A:60:94:1C;2025/07/20 00:22:50;360.00
B8:D6:1A:60:94:1C;2025/07/20 00:52:52;355.00
B8:D6:1A:60:94:1C;2025/07/20 01:22:53;361.00
B8:D6:1A:60:94:1C;2025/07/20 01:52:55;354.00
B8:D6:1A:60:94:1C;2025/07/20 02:22:56;357.00
B8:D6:1A:60:94:1C;2025/07/20 02:52:58;359.00
B8:D6:1A:60:94:1C;2025/07/20 03:23:00;362.00
B8:D6:1A:60:94:1C;2025/07/20 03:53:01;357.00
B8:D6:1A:60:94:1C;2025/07/20 04:23:03;372.00
B8:D6:1A:60:94:1C;2025/07/20 04:53:04;374.00
B8:D6:1A:60:94:1C;2025/07/20 05:23:06;375.00
B8:D6:1A:60:94:1C;2025/07/20 05:53:07;373.00
B8:D6:1A:60:94:1C;2025/07/20 06:23:09;366.00
B8:D6:1A:60:94:1C;2025/07/20 06:53:10;342.00
B8:D6:1A:60:94:1C;2025/07/20 07:23:12;366.00
B8:D6:1A:60:94:1C;2025/07/20 07:53:14;378.00
B8:D6:1A:60:94:1C;2025/07/20 08:23:15;382.00
B8:D6:1A:60:94:1C;2025/07/20 08:53:17;394.00
B8:D6:1A:60:94:1C;2025/07/20 09:23:18;402.00
B8:D6:1A:60:94:1C;2025/07/20 09:53:20;418.00
B8:D6:1A:60:94:1C;2025/07/20 10:23:21;415.00
B8:D6:1A:60:94:1C;2025/07/20 10:53:23;413.00
B8:D6:1A:60:94:1C;2025/07/20 11:23:24;396.00
B8:D6:1A:60:94:1C;2025/07/20 11:53:26;310.00
B8:D6:1A:60:94:1C;2025/07/20 12:23:28;312.00
B8:D6:1A:60:94:1C;2025/07/20 12:53:29;310.00
B8:D6:1A:60:94:1C;2025/07/20 13:23:31;315.00
B8:D6:1A:60:94:1C;2025/07/20 13:53:32;318.00
B8:D6:1A:60:94:1C;2025/07/20 14:23:34;318.00
B8:D6:1A:60:94:1C;2025/07/20 14:53:35;323.00
B8:D6:1A:60:94:1C;2025/07/20 15:23:37;332.00
B8:D6:1A:60:94:1C;2025/07/20 15:53:38;333.00
B8:D6:1A:60:94:1C;2025/07/20 16:23:40;331.00
B8:D6:1A:60:94:1C;2025/07/20 16:53:42;337.00
B8:D6:1A:60:94:1C;2025/07/20 17:23:43;339.00
B8:D6:1A:60:94:1C;2025/07/20 17:53:45;338.00
B8:D6:1A:60:94:1C;2025/07/20 18:23:46;332.00
B8:D6:1A:60:94:1C;2025/07/20 18:53:48;338.00
B8:D6:1A:60:94:1C;2025/07/20 19:23:49;336.00
B8:D6:1A:60:94:1C;2025/07/20 19:53:51;331.00
B8:D6:1A:60:94:1C;2025/07/20 20:23:52;334.00
B8:D6:1A:60:94:1C;2025/07/20 20:53:54;328.00
B8:D6:1A:60:94:1C;2025/07/20 21:23:56;333.00
B8:D6:1A:60:94:1C;2025/07/20 21:53:57;332.00
B8:D6:1A:60:94:1C;2025/07/20 22:23:59;332.00
B8:D6:1A:60:94:1C;2025/07/20 22:54:00;334.00
B8:D6:1A:60:94:1C;2025/07/20 23:24:02;335.00
B8:D6:1A:60:94:1C;2025/07/20 23:54:03;334.00
B8:D6:1A:60:94:1C;2025/07/21 00:24:05;334.00
B8:D6:1A:60:94:1C;2025/07/21 00:54:06;338.00
B8:D6:1A:60:94:1C;2025/07/21 01:24:08;336.00
B8:D6:1A:60:94:1C;2025/07/21 01:54:10;336.00
B8:D6:1A:60:94:1C;2025/07/21 02:24:11;365.00
B8:D6:1A:60:94:1C;2025/07/21 02:54:13;362.00
B8:D6:1A:60:94:1C;2025/07/21 03:24:14;364.00
B8:D6:1A:60:94:1C;2025/07/21 03:54:16;367.00
B8:D6:1A:60:94:1C;2025/07/21 04:24:17;370.00
B8:D6:1A:60:94:1C;2025/07/21 04:54:19;368.00
B8:D6:1A:60:94:1C;2025/07/21 05:24:20;365.00
B8:D6:1A:60:94:1C;2025/07/21 05:54:22;364.00
B8:D6:1A:60:94:1C;2025/07/21 06:24:24;369.00
B8:D6:1A:60:94:1C;2025/07/21 06:54:25;379.00
B8:D6:1A:60:94:1C;2025/07/21 07:24:27;384.00
B8:D6:1A:60:94:1C;2025/07/21 07:54:28;392.00
B8:D6:1A:60:94:1C;2025/07/21 08:24:30;408.00
B8:D6:1A:60:94:1C;2025/07/21 08:54:31;421.00
B8:D6:1A:60:94:1C;2025/07/21 09:24:33;305.00
B8:D6:1A:60:94:1C;2025/07/21 09:54:34;313.00
B8:D6:1A:60:94:1C;2025/07/21 10:24:36;314.00
B8:D6:1A:60:94:1C;2025/07/21 10:54:38;320.00
B8:D6:1A:60:94:1C;2025/07/21 11:24:39;324.00
B8:D6:1A:60:94:1C;2025/07/21 11:54:41;326.00
B8:D6:1A:60:94:1C;2025/07/21 12:24:42;319.00
B8:D6:1A:60:94:1C;2025/07/21 12:54:44;321.00
B8:D6:1A:60:94:1C;2025/07/21 13:24:45;317.00
B8:D6:1A:60:94:1C;2025/07/21 13:54:47;217.00
B8:D6:1A:60:94:1C;2025/07/21 14:24:48;222.00
B8:D6:1A:60:94:1C;2025/07/21 14:54:50;222.00
B8:D6:1A:60:94:1C;2025/07/21 15:24:51;221.00
B8:D6:1A:60:94:1C;2025/07/21 15:54:53;225.00
B8:D6:1A:60:94:1C;2025/07/21 16:24:55;237.00
B8:D6:1A:60:94:1C;2025/07/21 16:54:56;258.00
B8:D6:1A:60:94:1C;2025/07/21 17:24:58;261.00
B8:D6:1A:60:94:1C;2025/07/21 17:54:59;266.00
B8:D6:1A:60:94:1C;2025/07/21 18:25:01;297.00
B8:D6:1A:60:94:1C;2025/07/21 18:55:02;311.00
B8:D6:1A:60:94:1C;2025/07/21 19:25:04;317.00
B8:D6:1A:60:94:1C;2025/07/21 19:55:05;330.00
B8:D6:1A:60:94:1C;2025/07/21 20:25:07;331.00
B8:D6:1A:60:94:1C;2025/07/21 20:55:09;327.00
B8:D6:1A:60:94:1C;2025/07/21 21:25:10;334.00
B8:D6:1A:60:94:1C;2025/07/21 21:55:12;316.00
B8:D6:1A:60:94:1C;2025/07/21 22:25:13;327.00
B8:D6:1A:60:94:1C;2025/07/21 22:55:15;331.00
B8:D6:1A:60:94:1C;2025/07/21 23:25:16;328.00
B8:D6:1A:60:94:1C;2025/07/21 23:55:18;325.00
B8:D6:1A:60:94:1C;2025/07/22 00:25:19;321.00
B8:D6:1A:60:94:1C;2025/07/22 00:55:21;327.00
B8:D6:1A:60:94:1C;2025/07/22 01:25:23;332.00
B8:D6:1A:60:94:1C;2025/07/22 01:55:24;332.00
B8:D6:1A:60:94:1C;2025/07/22 02:25:26;332.00
B8:D6:1A:60:94:1C;2025/07/22 02:55:27;335.00
B8:D6:1A:60:94:1C;2025/07/22 03:25:29;329.00
B8:D6:1A:60:94:1C;2025/07/22 03:55:30;338.00
B8:D6:1A:60:94:1C;2025/07/22 04:25:32;333.00
B8:D6:1A:60:94:1C;2025/07/22 04:55:33;331.00
B8:D6:1A:60:94:1C;2025/07/22 05:25:35;338.00
B8:D6:1A:60:94:1C;2025/07/22 05:55:37;334.00
B8:D6:1A:60:94:1C;2025/07/22 06:25:38;329.00
B8:D6:1A:60:94:1C;2025/07/22 06:55:40;340.00
B8:D6:1A:60:94:1C;2025/07/22 07:25:41;352.00
B8:D6:1A:60:94:1C;2025/07/22 07:55:43;359.00
B8:D6:1A:60:94:1C;2025/07/22 08:25:44;370.00
B8:D6:1A:60:94:1C;2025/07/22 08:55:46;385.00
B8:D6:1A:60:94:1C;2025/07/22 09:25:47;402.00
B8:D6:1A:60:94:1C;2025/07/22 09:55:49;164.00
B8:D6:1A:60:94:1C;2025/07/22 10:25:51;162.00
B8:D6:1A:60:94:1C;2025/07/22 10:55:52;165.00
B8:D6:1A:60:94:1C;2025/07/22 11:25:54;178.00
B8:D6:1A:60:94:1C;2025/07/22 11:55:55;158.00
B8:D6:1A:60:94:1C;2025/07/22 12:25:57;159.00
B8:D6:1A:60:94:1C;2025/07/22 12:55:58;158.00
B8:D6:1A:60:94:1C;2025/07/22 13:26:00;157.00
B8:D6:1A:60:94:1C;2025/07/22 13:56:01;159.00
B8:D6:1A:60:94:1C;2025/07/22 14:26:03;157.00
B8:D6:1A:60:94:1C;2025/07/22 14:56:05;160.00
B8:D6:1A:60:94:1C;2025/07/22 15:26:06;161.00
B8:D6:1A:60:94:1C;2025/07/22 15:56:08;160.00
B8:D6:1A:60:94:1C;2025/07/22 16:26:09;161.00
B8:D6:1A:60:94:1C;2025/07/22 16:56:11;180.00
B8:D6:1A:60:94:1C;2025/07/22 17:26:12;176.00
B8:D6:1A:60:94:1C;2025/07/22 17:56:14;184.00
B8:D6:1A:60:94:1C;2025/07/22 18:26:15;182.00
B8:D6:1A:60:94:1C;2025/07/22 18:56:17;191.00
B8:D6:1A:60:94:1C;2025/07/22 19:26:19;211.00
B8:D6:1A:60:94:1C;2025/07/22 19:56:20;244.00
B8:D6:1A:60:94:1C;2025/07/22 20:26:22;247.00
B8:D6:1A:60:94:1C;2025/07/22 20:56:23;248.00
B8:D6:1A:60:94:1C;2025/07/22 21:26:25;146.00
B8:D6:1A:60:94:1C;2025/07/22 21:56:26;248.00
B8:D6:1A:60:94:1C;2025/07/22 22:26:28;247.00
B8:D6:1A:60:94:1C;2025/07/22 22:56:29;245.00
B8:D6:1A:60:94:1C;2025/07/22 23:26:31;249.00
B8:D6:1A:60:94:1C;2025/07/22 23:56:33;246.00
B8:D6:1A:60:94:1C;2025/07/23 00:26:34;246.00
B8:D6:1A:60:94:1C;2025/07/23 00:56:36;249.00
B8:D6:1A:60:94:1C;2025/07/23 01:26:37;250.00
B8:D6:1A:60:94:1C;2025/07/23 01:56:39;252.00
B8:D6:1A:60:94:1C;2025/07/23 02:26:40;248.00
B8:D6:1A:60:94:1C;2025/07/23 02:56:42;261.00
B8:D6:1A:60:94:1C;2025/07/23 03:26:43;261.00
B8:D6:1A:60:94:1C;2025/07/23 03:56:45;260.00
B8:D6:1A:60:94:1C;2025/07/23 04:26:47;296.00
B8:D6:1A:60:94:1C;2025/07/23 04:56:48;301.00
B8:D6:1A:60:94:1C;2025/07/23 05:26:50;296.00
B8:D6:1A:60:94:1C;2025/07/23 05:56:51;297.00
B8:D6:1A:60:94:1C;2025/07/23 06:26:53;296.00
B8:D6:1A:60:94:1C;2025/07/23 06:56:54;294.00
B8:D6:1A:60:94:1C;2025/07/23 07:26:56;303.00
B8:D6:1A:60:94:1C;2025/07/23 07:56:57;293.00
B8:D6:1A:60:94:1C;2025/07/23 08:26:59;311.00
B8:D6:1A:60:94:1C;2025/07/23 08:57:01;328.00
B8:D6:1A:60:94:1C;2025/07/23 09:27:02;333.00
B8:D6:1A:60:94:1C;2025/07/23 09:57:04;321.00
B8:D6:1A:60:94:1C;2025/07/23 10:27:05;321.00
B8:D6:1A:60:94:1C;2025/07/23 10:57:07;322.00
B8:D6:1A:60:94:1C;2025/07/23 11:27:08;320.00
B8:D6:1A:60:94:1C;2025/07/23 11:57:10;315.00
B8:D6:1A:60:94:1C;2025/07/23 12:27:11;321.00
B8:D6:1A:60:94:1C;2025/07/23 12:57:13;319.00
B8:D6:1A:60:94:1C;2025/07/23 13:27:14;322.00
B8:D6:1A:60:94:1C;2025/07/23 13:57:16;318.00
B8:D6:1A:60:94:1C;2025/07/23 14:27:18;318.00
B8:D6:1A:60:94:1C;2025/07/23 14:57:19;322.00
B8:D6:1A:60:94:1C;2025/07/23 15:27:21;322.00
B8:D6:1A:60:94:1C;2025/07/23 15:57:22;325.00
B8:D6:1A:60:94:1C;2025/07/23 16:27:24;323.00
B8:D6:1A:60:94:1C;2025/07/23 16:57:25;317.00
B8:D6:1A:60:94:1C;2025/07/23 17:27:27;319.00
B8:D6:1A:60:94:1C;2025/07/23 17:57:28;323.00
B8:D6:1A:60:94:1C;2025/07/23 18:27:30;321.00
B8:D6:1A:60:94:1C;2025/07/23 18:57:32;316.00
B8:D6:1A:60:94:1C;2025/07/23 19:27:33;325.00
B8:D6:1A:60:94:1C;2025/07/23 19:57:35;318.00
B8:D6:1A:60:94:1C;2025/07/23 20:27:36;315.00
B8:D6:1A:60:94:1C;2025/07/23 20:57:38;316.00
B8:D6:1A:60:94:1C;2025/07/23 21:27:39;316.00
B8:D6:1A:60:94:1C;2025/07/23 21:57:41;315.00
B8:D6:1A:60:94:1C;2025/07/23 22:27:42;316.00
B8:D6:1A:60:94:1C;2025/07/23 22:57:44;318.00
B8:D6:1A:60:94:1C;2025/07/23 23:27:46;312.00
B8:D6:1A:60:94:1C;2025/07/23 23:57:47;315.00
B8:D6:1A:60:94:1C;2025/07/24 00:27:49;320.00
B8:D6:1A:60:94:1C;2025/07/24 00:57:50;314.00
B8:D6:1A:60:94:1C;2025/07/24 01:27:52;325.00
B8:D6:1A:60:94:1C;2025/07/24 01:57:53;358.00
B8:D6:1A:60:94:1C;2025/07/24 02:27:55;359.00
B8:D6:1A:60:94:1C;2025/07/24 02:57:56;361.00
B8:D6:1A:60:94:1C;2025/07/24 03:27:58;364.00
B8:D6:1A:60:94:1C;2025/07/24 03:58:00;363.00
B8:D6:1A:60:94:1C;2025/07/24 04:28:01;363.00
B8:D6:1A:60:94:1C;2025/07/24 04:58:03;364.00
B8:D6:1A:60:94:1C;2025/07/24 05:28:04;363.00
B8:D6:1A:60:94:1C;2025/07/24 05:58:06;368.00
B8:D6:1A:60:94:1C;2025/07/24 06:28:07;369.00
