mac;time;vlx
B8:D6:1A:60:94:1C;2025/08/05 10:36:51;179.00
B8:D6:1A:60:94:1C;2025/08/05 11:06:52;180.00
B8:D6:1A:60:94:1C;2025/08/05 11:36:54;170.00
B8:D6:1A:60:94:1C;2025/08/05 12:06:55;175.00
B8:D6:1A:60:94:1C;2025/08/05 12:36:57;169.00
B8:D6:1A:60:94:1C;2025/08/05 13:06:58;169.00
B8:D6:1A:60:94:1C;2025/08/05 13:37:00;167.00
B8:D6:1A:60:94:1C;2025/08/05 14:07:01;176.00
B8:D6:1A:60:94:1C;2025/08/05 14:37:03;174.00
B8:D6:1A:60:94:1C;2025/08/05 15:07:05;172.00
B8:D6:1A:60:94:1C;2025/08/05 15:37:06;172.00
B8:D6:1A:60:94:1C;2025/08/05 16:07:08;169.00
B8:D6:1A:60:94:1C;2025/08/05 16:37:09;198.00
B8:D6:1A:60:94:1C;2025/08/05 17:07:11;198.00
B8:D6:1A:60:94:1C;2025/08/05 17:37:12;202.00
B8:D6:1A:60:94:1C;2025/08/05 18:07:14;203.00
B8:D6:1A:60:94:1C;2025/08/05 18:37:15;156.00
B8:D6:1A:60:94:1C;2025/08/05 19:07:17;174.00
B8:D6:1A:60:94:1C;2025/08/05 19:37:18;190.00
B8:D6:1A:60:94:1C;2025/08/05 20:07:20;173.00
B8:D6:1A:60:94:1C;2025/08/05 20:37:22;173.00
B8:D6:1A:60:94:1C;2025/08/05 21:07:23;168.00
B8:D6:1A:60:94:1C;2025/08/05 21:37:25;175.00
B8:D6:1A:60:94:1C;2025/08/05 22:07:26;177.00
B8:D6:1A:60:94:1C;2025/08/05 22:37:28;167.00
B8:D6:1A:60:94:1C;2025/08/05 23:07:29;163.00
B8:D6:1A:60:94:1C;2025/08/05 23:37:31;165.00
B8:D6:1A:60:94:1C;2025/08/06 00:07:32;166.00
B8:D6:1A:60:94:1C;2025/08/06 00:37:34;166.00
B8:D6:1A:60:94:1C;2025/08/06 01:07:36;197.00
B8:D6:1A:60:94:1C;2025/08/06 01:37:37;197.00
B8:D6:1A:60:94:1C;2025/08/06 02:07:39;201.00
B8:D6:1A:60:94:1C;2025/08/06 02:37:40;201.00
B8:D6:1A:60:94:1C;2025/08/06 03:07:42;201.00
B8:D6:1A:60:94:1C;2025/08/06 03:37:43;202.00
B8:D6:1A:60:94:1C;2025/08/06 04:07:45;196.00
B8:D6:1A:60:94:1C;2025/08/06 04:37:46;201.00
B8:D6:1A:60:94:1C;2025/08/06 05:07:48;203.00
B8:D6:1A:60:94:1C;2025/08/06 05:37:50;207.00
B8:D6:1A:60:94:1C;2025/08/06 06:07:51;203.00
B8:D6:1A:60:94:1C;2025/08/06 06:37:53;213.00
B8:D6:1A:60:94:1C;2025/08/06 07:07:54;255.00
B8:D6:1A:60:94:1C;2025/08/06 07:37:56;264.00
B8:D6:1A:60:94:1C;2025/08/06 08:07:57;273.00
B8:D6:1A:60:94:1C;2025/08/06 08:37:59;291.00
B8:D6:1A:60:94:1C;2025/08/06 09:08:00;257.00
B8:D6:1A:60:94:1C;2025/08/06 09:38:02;165.00
B8:D6:1A:60:94:1C;2025/08/06 10:08:03;194.00
B8:D6:1A:60:94:1C;2025/08/06 10:38:05;184.00
