start,end,duration_min,grams,rate_g_per_min
2025-07-20 13:20:00+02:00,2025-07-20 13:29:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-20 13:50:00+02:00,2025-07-20 13:59:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-20 14:20:00+02:00,2025-07-20 14:29:00+02:00,10,636.1725123519332,63.617251235193315
2025-07-20 18:50:00+02:00,2025-07-20 18:59:00+02:00,10,989.6016858807848,98.96016858807847
2025-07-20 19:20:00+02:00,2025-07-20 19:29:00+02:00,10,1555.0883635269477,155.50883635269477
2025-07-20 20:20:00+02:00,2025-07-20 20:29:00+02:00,10,1484.4025288211774,148.44025288211773
2025-07-20 21:51:00+02:00,2025-07-20 22:00:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-20 22:21:00+02:00,2025-07-20 22:30:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-20 23:21:00+02:00,2025-07-20 23:30:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-20 23:51:00+02:00,2025-07-21 00:00:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-21 00:21:00+02:00,2025-07-21 00:30:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-21 01:21:00+02:00,2025-07-21 01:30:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-21 01:51:00+02:00,2025-07-21 02:00:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-21 02:21:00+02:00,2025-07-21 02:30:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-21 05:21:00+02:00,2025-07-21 05:30:00+02:00,10,636.1725123519332,63.617251235193315
2025-07-21 05:51:00+02:00,2025-07-21 06:00:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-21 07:21:00+02:00,2025-07-21 07:30:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-21 07:51:00+02:00,2025-07-21 08:00:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-21 09:51:00+02:00,2025-07-21 10:00:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-21 10:21:00+02:00,2025-07-21 10:30:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-21 13:51:00+02:00,2025-07-21 14:00:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-21 14:21:00+02:00,2025-07-21 14:30:00+02:00,10,777.5441817634738,77.75441817634739
2025-07-21 14:51:00+02:00,2025-07-21 15:00:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-21 16:52:00+02:00,2025-07-21 17:01:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-21 17:22:00+02:00,2025-07-21 17:31:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-21 17:52:00+02:00,2025-07-21 18:01:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-21 18:22:00+02:00,2025-07-21 18:31:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-21 18:52:00+02:00,2025-07-21 19:01:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-21 19:22:00+02:00,2025-07-21 19:31:00+02:00,10,494.8008429403924,49.48008429403924
2025-07-21 19:52:00+02:00,2025-07-21 20:01:00+02:00,10,1625.7741982327177,162.57741982327178
2025-07-21 20:22:00+02:00,2025-07-21 20:31:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-21 20:52:00+02:00,2025-07-21 21:01:00+02:00,10,1484.4025288211774,148.44025288211773
2025-07-21 21:22:00+02:00,2025-07-21 21:31:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-21 21:52:00+02:00,2025-07-21 22:01:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-22 00:52:00+02:00,2025-07-22 01:01:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-22 01:22:00+02:00,2025-07-22 01:31:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-22 01:52:00+02:00,2025-07-22 02:01:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-22 02:22:00+02:00,2025-07-22 02:31:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-22 05:22:00+02:00,2025-07-22 05:31:00+02:00,10,777.5441817634738,77.75441817634739
2025-07-22 05:52:00+02:00,2025-07-22 06:01:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-22 06:52:00+02:00,2025-07-22 07:01:00+02:00,10,1201.6591899980958,120.16591899980958
2025-07-22 07:52:00+02:00,2025-07-22 08:01:00+02:00,10,706.8583470577034,70.68583470577035
2025-07-22 08:22:00+02:00,2025-07-22 08:31:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-22 10:22:00+02:00,2025-07-22 10:31:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-22 10:52:00+02:00,2025-07-22 11:01:00+02:00,10,1272.3450247038663,127.23450247038663
2025-07-22 13:23:00+02:00,2025-07-22 13:32:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-22 13:53:00+02:00,2025-07-22 14:02:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-22 14:53:00+02:00,2025-07-22 15:02:00+02:00,10,494.8008429403924,49.48008429403924
2025-07-22 15:23:00+02:00,2025-07-22 15:32:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-22 17:53:00+02:00,2025-07-22 18:02:00+02:00,10,1555.0883635269477,155.50883635269477
2025-07-22 18:23:00+02:00,2025-07-22 18:32:00+02:00,10,1625.7741982327177,162.57741982327178
2025-07-22 18:53:00+02:00,2025-07-22 19:02:00+02:00,10,1201.6591899980958,120.16591899980958
2025-07-22 19:23:00+02:00,2025-07-22 19:32:00+02:00,10,1130.9733552923256,113.09733552923255
2025-07-22 19:53:00+02:00,2025-07-22 20:02:00+02:00,10,1908.5175370557995,190.85175370557994
2025-07-22 20:23:00+02:00,2025-07-22 20:32:00+02:00,10,918.9158511750145,91.89158511750145
2025-07-22 20:53:00+02:00,2025-07-22 21:02:00+02:00,10,1201.6591899980958,120.16591899980958
2025-07-22 21:23:00+02:00,2025-07-22 21:32:00+02:00,10,777.5441817634738,77.75441817634739
2025-07-22 21:53:00+02:00,2025-07-22 22:02:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-22 22:23:00+02:00,2025-07-22 22:32:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-22 22:53:00+02:00,2025-07-22 23:02:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-23 01:53:00+02:00,2025-07-23 02:02:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-23 02:23:00+02:00,2025-07-23 02:32:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-23 02:53:00+02:00,2025-07-23 03:02:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-23 03:23:00+02:00,2025-07-23 03:32:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-23 05:23:00+02:00,2025-07-23 05:32:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-23 05:53:00+02:00,2025-07-23 06:02:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-23 06:23:00+02:00,2025-07-23 06:32:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-23 06:54:00+02:00,2025-07-23 07:03:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-23 08:54:00+02:00,2025-07-23 09:03:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-23 09:24:00+02:00,2025-07-23 09:33:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-23 09:54:00+02:00,2025-07-23 10:03:00+02:00,10,777.5441817634738,77.75441817634739
2025-07-23 10:24:00+02:00,2025-07-23 10:33:00+02:00,10,1413.7166941154069,141.3716694115407
2025-07-23 10:54:00+02:00,2025-07-23 11:03:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-23 12:54:00+02:00,2025-07-23 13:03:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-23 16:24:00+02:00,2025-07-23 16:33:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-23 16:54:00+02:00,2025-07-23 17:03:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-23 19:54:00+02:00,2025-07-23 20:03:00+02:00,10,989.6016858807848,98.96016858807847
2025-07-23 20:24:00+02:00,2025-07-23 20:33:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-23 20:54:00+02:00,2025-07-23 21:03:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-23 23:24:00+02:00,2025-07-23 23:33:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-24 00:24:00+02:00,2025-07-24 00:33:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-24 01:55:00+02:00,2025-07-24 02:04:00+02:00,10,1343.0308594096364,134.30308594096363
2025-07-24 03:25:00+02:00,2025-07-24 03:34:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-24 03:55:00+02:00,2025-07-24 04:04:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-24 04:25:00+02:00,2025-07-24 04:34:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-24 06:25:00+02:00,2025-07-24 06:34:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-24 06:55:00+02:00,2025-07-24 07:04:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-24 07:55:00+02:00,2025-07-24 08:04:00+02:00,10,494.8008429403924,49.48008429403924
2025-07-24 09:55:00+02:00,2025-07-24 10:04:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-24 10:25:00+02:00,2025-07-24 10:34:00+02:00,10,636.1725123519332,63.617251235193315
2025-07-24 12:25:00+02:00,2025-07-24 12:34:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-24 12:55:00+02:00,2025-07-24 13:04:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-24 13:25:00+02:00,2025-07-24 13:34:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-24 13:55:00+02:00,2025-07-24 14:04:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-24 18:25:00+02:00,2025-07-24 18:34:00+02:00,10,1413.7166941154069,141.3716694115407
2025-07-24 18:55:00+02:00,2025-07-24 19:04:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-24 20:55:00+02:00,2025-07-24 21:04:00+02:00,10,636.1725123519332,63.617251235193315
2025-07-25 00:26:00+02:00,2025-07-25 00:35:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-25 00:56:00+02:00,2025-07-25 01:05:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-25 01:56:00+02:00,2025-07-25 02:05:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-25 02:26:00+02:00,2025-07-25 02:35:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-25 02:56:00+02:00,2025-07-25 03:05:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-25 03:56:00+02:00,2025-07-25 04:05:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-25 04:26:00+02:00,2025-07-25 04:35:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-25 07:56:00+02:00,2025-07-25 08:05:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-25 08:26:00+02:00,2025-07-25 08:35:00+02:00,10,1060.2875205865553,106.02875205865553
2025-07-25 08:56:00+02:00,2025-07-25 09:05:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-25 09:26:00+02:00,2025-07-25 09:35:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-25 09:56:00+02:00,2025-07-25 10:05:00+02:00,10,1272.3450247038663,127.23450247038663
2025-07-25 10:26:00+02:00,2025-07-25 10:35:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-25 10:56:00+02:00,2025-07-25 11:05:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-25 11:26:00+02:00,2025-07-25 11:35:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-25 11:56:00+02:00,2025-07-25 12:05:00+02:00,10,918.9158511750145,91.89158511750145
2025-07-25 12:26:00+02:00,2025-07-25 12:35:00+02:00,10,494.8008429403924,49.48008429403924
2025-07-25 12:56:00+02:00,2025-07-25 13:05:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-25 13:26:00+02:00,2025-07-25 13:35:00+02:00,10,918.9158511750145,91.89158511750145
2025-07-25 15:56:00+02:00,2025-07-25 16:05:00+02:00,10,918.9158511750145,91.89158511750145
2025-07-25 18:57:00+02:00,2025-07-25 19:06:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-25 19:27:00+02:00,2025-07-25 19:36:00+02:00,10,706.8583470577034,70.68583470577035
2025-07-25 19:57:00+02:00,2025-07-25 20:06:00+02:00,10,918.9158511750145,91.89158511750145
2025-07-25 20:27:00+02:00,2025-07-25 20:36:00+02:00,10,848.2300164692441,84.82300164692441
2025-07-25 20:57:00+02:00,2025-07-25 21:06:00+02:00,10,494.8008429403924,49.48008429403924
2025-07-25 21:27:00+02:00,2025-07-25 21:36:00+02:00,10,353.4291735288517,35.34291735288517
