mac;time;vlx
40:22:D8:F1:E2:CC;2025/07/17 12:17:16;289.00
40:22:D8:F1:E2:CC;2025/07/17 12:47:18;283.00
40:22:D8:F1:E2:CC;2025/07/17 13:17:19;281.00
40:22:D8:F1:E2:CC;2025/07/17 13:47:21;277.00
40:22:D8:F1:E2:CC;2025/07/17 14:17:23;273.00
40:22:D8:F1:E2:CC;2025/07/17 14:47:24;268.00
40:22:D8:F1:E2:CC;2025/07/17 15:17:26;272.00
40:22:D8:F1:E2:CC;2025/07/17 15:47:27;273.00
40:22:D8:F1:E2:CC;2025/07/17 16:17:29;273.00
40:22:D8:F1:E2:CC;2025/07/17 16:47:30;281.00
40:22:D8:F1:E2:CC;2025/07/17 17:17:32;280.00
40:22:D8:F1:E2:CC;2025/07/17 17:47:33;281.00
40:22:D8:F1:E2:CC;2025/07/17 18:17:35;293.00
40:22:D8:F1:E2:CC;2025/07/17 18:47:36;297.00
40:22:D8:F1:E2:CC;2025/07/17 19:17:38;296.00
40:22:D8:F1:E2:CC;2025/07/17 19:47:40;300.00
40:22:D8:F1:E2:CC;2025/07/17 20:17:41;313.00
40:22:D8:F1:E2:CC;2025/07/17 20:47:43;322.00
40:22:D8:F1:E2:CC;2025/07/17 21:17:44;333.00
40:22:D8:F1:E2:CC;2025/07/17 21:47:46;331.00
40:22:D8:F1:E2:CC;2025/07/17 22:17:47;336.00
40:22:D8:F1:E2:CC;2025/07/17 22:47:49;337.00
40:22:D8:F1:E2:CC;2025/07/17 23:17:50;343.00
40:22:D8:F1:E2:CC;2025/07/17 23:47:52;343.00
40:22:D8:F1:E2:CC;2025/07/18 00:17:53;339.00
40:22:D8:F1:E2:CC;2025/07/18 00:47:55;338.00
40:22:D8:F1:E2:CC;2025/07/18 01:17:57;346.00
40:22:D8:F1:E2:CC;2025/07/18 01:47:58;347.00
40:22:D8:F1:E2:CC;2025/07/18 02:18:00;351.00
40:22:D8:F1:E2:CC;2025/07/18 02:48:01;364.00
40:22:D8:F1:E2:CC;2025/07/18 03:18:03;363.00
40:22:D8:F1:E2:CC;2025/07/18 03:48:04;361.00
40:22:D8:F1:E2:CC;2025/07/18 04:18:06;363.00
40:22:D8:F1:E2:CC;2025/07/18 04:48:07;359.00
40:22:D8:F1:E2:CC;2025/07/18 05:18:09;371.00
40:22:D8:F1:E2:CC;2025/07/18 05:48:10;363.00
40:22:D8:F1:E2:CC;2025/07/18 06:18:12;371.00
40:22:D8:F1:E2:CC;2025/07/18 06:48:14;371.00
40:22:D8:F1:E2:CC;2025/07/18 07:18:15;373.00
40:22:D8:F1:E2:CC;2025/07/18 07:48:17;389.00
40:22:D8:F1:E2:CC;2025/07/18 08:18:18;113.00
40:22:D8:F1:E2:CC;2025/07/18 08:48:20;406.00
40:22:D8:F1:E2:CC;2025/07/18 09:18:21;407.00
40:22:D8:F1:E2:CC;2025/07/18 09:48:23;419.00
40:22:D8:F1:E2:CC;2025/07/18 10:18:24;423.00
40:22:D8:F1:E2:CC;2025/07/18 10:48:26;1.00
40:22:D8:F1:E2:CC;2025/07/18 11:18:28;1.00
40:22:D8:F1:E2:CC;2025/07/18 11:48:29;1.00
40:22:D8:F1:E2:CC;2025/07/18 12:18:31;1.00
40:22:D8:F1:E2:CC;2025/07/18 12:48:32;1.00
40:22:D8:F1:E2:CC;2025/07/18 13:18:34;1.00
40:22:D8:F1:E2:CC;2025/07/18 13:48:36;1.00
40:22:D8:F1:E2:CC;2025/07/18 14:18:37;1.00
40:22:D8:F1:E2:CC;2025/07/18 14:48:39;1.00
40:22:D8:F1:E2:CC;2025/07/18 15:18:40;1.00
40:22:D8:F1:E2:CC;2025/07/18 15:48:42;1.00
40:22:D8:F1:E2:CC;2025/07/18 16:18:44;1.00
40:22:D8:F1:E2:CC;2025/07/18 16:48:45;1.00
40:22:D8:F1:E2:CC;2025/07/18 17:18:47;1.00
40:22:D8:F1:E2:CC;2025/07/18 17:48:49;1.00
40:22:D8:F1:E2:CC;2025/07/18 18:18:50;1.00
40:22:D8:F1:E2:CC;2025/07/18 18:48:52;1.00
40:22:D8:F1:E2:CC;2025/07/18 19:18:53;1.00
40:22:D8:F1:E2:CC;2025/07/18 19:48:55;1.00
40:22:D8:F1:E2:CC;2025/07/18 20:18:57;1.00
40:22:D8:F1:E2:CC;2025/07/18 20:48:58;1.00
40:22:D8:F1:E2:CC;2025/07/18 21:19:00;1.00
40:22:D8:F1:E2:CC;2025/07/18 21:49:01;1.00
40:22:D8:F1:E2:CC;2025/07/18 22:19:03;1.00
40:22:D8:F1:E2:CC;2025/07/18 22:49:05;1.00
40:22:D8:F1:E2:CC;2025/07/18 23:19:06;1.00
40:22:D8:F1:E2:CC;2025/07/18 23:49:08;1.00
40:22:D8:F1:E2:CC;2025/07/19 00:19:10;1.00
40:22:D8:F1:E2:CC;2025/07/19 00:49:11;1.00
40:22:D8:F1:E2:CC;2025/07/19 01:19:13;1.00
40:22:D8:F1:E2:CC;2025/07/19 01:49:14;1.00
40:22:D8:F1:E2:CC;2025/07/19 02:19:16;1.00
40:22:D8:F1:E2:CC;2025/07/19 02:49:18;1.00
40:22:D8:F1:E2:CC;2025/07/19 03:19:19;1.00
40:22:D8:F1:E2:CC;2025/07/19 03:49:21;1.00
40:22:D8:F1:E2:CC;2025/07/19 04:19:22;1.00
40:22:D8:F1:E2:CC;2025/07/19 04:49:24;1.00
40:22:D8:F1:E2:CC;2025/07/19 05:19:26;1.00
40:22:D8:F1:E2:CC;2025/07/19 05:49:27;1.00
40:22:D8:F1:E2:CC;2025/07/19 06:19:29;1.00
40:22:D8:F1:E2:CC;2025/07/19 06:49:31;1.00
40:22:D8:F1:E2:CC;2025/07/19 07:19:32;1.00
40:22:D8:F1:E2:CC;2025/07/19 07:49:34;1.00
40:22:D8:F1:E2:CC;2025/07/19 08:19:35;1.00
40:22:D8:F1:E2:CC;2025/07/19 08:49:37;1.00
40:22:D8:F1:E2:CC;2025/07/19 09:19:39;1.00
40:22:D8:F1:E2:CC;2025/07/19 09:49:40;1.00
40:22:D8:F1:E2:CC;2025/07/19 10:19:42;1.00
40:22:D8:F1:E2:CC;2025/07/19 10:49:43;1.00
40:22:D8:F1:E2:CC;2025/07/19 11:19:45;1.00
40:22:D8:F1:E2:CC;2025/07/19 11:49:47;1.00
40:22:D8:F1:E2:CC;2025/07/19 12:19:48;1.00
40:22:D8:F1:E2:CC;2025/07/19 12:49:50;1.00
40:22:D8:F1:E2:CC;2025/07/19 13:19:52;1.00
40:22:D8:F1:E2:CC;2025/07/19 13:49:53;1.00
40:22:D8:F1:E2:CC;2025/07/19 14:19:55;1.00
40:22:D8:F1:E2:CC;2025/07/19 14:49:56;1.00
40:22:D8:F1:E2:CC;2025/07/19 15:19:58;1.00
40:22:D8:F1:E2:CC;2025/07/19 15:50:00;1.00
40:22:D8:F1:E2:CC;2025/07/19 16:20:01;1.00
40:22:D8:F1:E2:CC;2025/07/19 16:50:03;1.00
40:22:D8:F1:E2:CC;2025/07/19 17:20:04;1.00
40:22:D8:F1:E2:CC;2025/07/19 17:50:06;1.00
40:22:D8:F1:E2:CC;2025/07/19 18:20:08;1.00
40:22:D8:F1:E2:CC;2025/07/19 18:50:09;1.00
40:22:D8:F1:E2:CC;2025/07/19 19:20:11;1.00
40:22:D8:F1:E2:CC;2025/07/19 19:50:13;1.00
40:22:D8:F1:E2:CC;2025/07/19 20:20:14;1.00
40:22:D8:F1:E2:CC;2025/07/19 20:50:16;1.00
40:22:D8:F1:E2:CC;2025/07/19 21:20:17;1.00
40:22:D8:F1:E2:CC;2025/07/19 21:50:19;1.00
40:22:D8:F1:E2:CC;2025/07/19 22:20:21;1.00
40:22:D8:F1:E2:CC;2025/07/19 22:50:22;1.00
40:22:D8:F1:E2:CC;2025/07/19 23:20:24;1.00
40:22:D8:F1:E2:CC;2025/07/19 23:50:25;1.00
40:22:D8:F1:E2:CC;2025/07/20 00:20:27;1.00
40:22:D8:F1:E2:CC;2025/07/20 00:50:29;1.00
40:22:D8:F1:E2:CC;2025/07/20 01:20:30;1.00
40:22:D8:F1:E2:CC;2025/07/20 01:50:32;1.00
40:22:D8:F1:E2:CC;2025/07/20 02:20:34;1.00
40:22:D8:F1:E2:CC;2025/07/20 02:50:35;1.00
40:22:D8:F1:E2:CC;2025/07/20 03:20:37;1.00
40:22:D8:F1:E2:CC;2025/07/20 03:50:38;1.00
40:22:D8:F1:E2:CC;2025/07/20 04:20:40;1.00
40:22:D8:F1:E2:CC;2025/07/20 04:50:42;1.00
40:22:D8:F1:E2:CC;2025/07/20 05:20:43;1.00
40:22:D8:F1:E2:CC;2025/07/20 05:50:45;1.00
40:22:D8:F1:E2:CC;2025/07/20 06:20:46;1.00
40:22:D8:F1:E2:CC;2025/07/20 06:50:48;1.00
40:22:D8:F1:E2:CC;2025/07/20 07:20:50;1.00
40:22:D8:F1:E2:CC;2025/07/20 07:50:51;1.00
40:22:D8:F1:E2:CC;2025/07/20 08:20:53;1.00
40:22:D8:F1:E2:CC;2025/07/20 08:50:55;1.00
40:22:D8:F1:E2:CC;2025/07/20 09:20:56;1.00
40:22:D8:F1:E2:CC;2025/07/20 09:50:58;1.00
40:22:D8:F1:E2:CC;2025/07/20 10:20:59;1.00
40:22:D8:F1:E2:CC;2025/07/20 10:51:01;1.00
40:22:D8:F1:E2:CC;2025/07/20 11:21:03;1.00
40:22:D8:F1:E2:CC;2025/07/20 11:51:04;1.00
40:22:D8:F1:E2:CC;2025/07/20 12:21:06;1.00
40:22:D8:F1:E2:CC;2025/07/20 12:51:07;1.00
40:22:D8:F1:E2:CC;2025/07/20 13:21:09;1.00
40:22:D8:F1:E2:CC;2025/07/20 13:51:11;1.00
40:22:D8:F1:E2:CC;2025/07/20 14:21:12;1.00
40:22:D8:F1:E2:CC;2025/07/20 14:51:14;1.00
40:22:D8:F1:E2:CC;2025/07/20 15:21:16;1.00
40:22:D8:F1:E2:CC;2025/07/20 15:51:17;1.00
40:22:D8:F1:E2:CC;2025/07/20 16:21:19;1.00
40:22:D8:F1:E2:CC;2025/07/20 16:51:20;1.00
40:22:D8:F1:E2:CC;2025/07/20 17:21:22;1.00
40:22:D8:F1:E2:CC;2025/07/20 17:51:24;1.00
40:22:D8:F1:E2:CC;2025/07/20 18:21:25;1.00
40:22:D8:F1:E2:CC;2025/07/20 18:51:27;1.00
40:22:D8:F1:E2:CC;2025/07/20 19:21:28;1.00
40:22:D8:F1:E2:CC;2025/07/20 19:51:30;1.00
40:22:D8:F1:E2:CC;2025/07/20 20:21:32;1.00
40:22:D8:F1:E2:CC;2025/07/20 20:51:33;1.00
40:22:D8:F1:E2:CC;2025/07/20 21:21:35;1.00
40:22:D8:F1:E2:CC;2025/07/20 21:51:37;1.00
40:22:D8:F1:E2:CC;2025/07/20 22:21:38;1.00
40:22:D8:F1:E2:CC;2025/07/20 22:51:40;1.00
40:22:D8:F1:E2:CC;2025/07/20 23:21:41;1.00
40:22:D8:F1:E2:CC;2025/07/20 23:51:43;1.00
40:22:D8:F1:E2:CC;2025/07/21 00:21:45;1.00
40:22:D8:F1:E2:CC;2025/07/21 00:51:46;1.00
40:22:D8:F1:E2:CC;2025/07/21 01:21:48;1.00
40:22:D8:F1:E2:CC;2025/07/21 01:51:49;1.00
40:22:D8:F1:E2:CC;2025/07/21 02:21:51;1.00
40:22:D8:F1:E2:CC;2025/07/21 02:51:53;1.00
40:22:D8:F1:E2:CC;2025/07/21 03:21:54;1.00
40:22:D8:F1:E2:CC;2025/07/21 03:51:56;1.00
40:22:D8:F1:E2:CC;2025/07/21 04:21:58;1.00
40:22:D8:F1:E2:CC;2025/07/21 04:51:59;1.00
40:22:D8:F1:E2:CC;2025/07/21 05:22:01;1.00
40:22:D8:F1:E2:CC;2025/07/21 05:52:02;1.00
40:22:D8:F1:E2:CC;2025/07/21 06:22:04;1.00
40:22:D8:F1:E2:CC;2025/07/21 06:52:06;1.00
40:22:D8:F1:E2:CC;2025/07/21 07:22:07;1.00
40:22:D8:F1:E2:CC;2025/07/21 07:52:09;1.00
40:22:D8:F1:E2:CC;2025/07/21 08:22:11;1.00
40:22:D8:F1:E2:CC;2025/07/21 08:52:12;1.00
40:22:D8:F1:E2:CC;2025/07/21 09:22:14;1.00
40:22:D8:F1:E2:CC;2025/07/21 09:52:15;1.00
40:22:D8:F1:E2:CC;2025/07/21 10:22:17;1.00
40:22:D8:F1:E2:CC;2025/07/21 10:52:19;1.00
40:22:D8:F1:E2:CC;2025/07/21 11:22:20;1.00
40:22:D8:F1:E2:CC;2025/07/21 11:52:22;1.00
40:22:D8:F1:E2:CC;2025/07/21 12:22:23;1.00
40:22:D8:F1:E2:CC;2025/07/21 12:52:25;1.00
40:22:D8:F1:E2:CC;2025/07/21 13:22:27;1.00
40:22:D8:F1:E2:CC;2025/07/21 13:52:28;1.00
40:22:D8:F1:E2:CC;2025/07/21 14:22:30;1.00
40:22:D8:F1:E2:CC;2025/07/21 14:52:32;1.00
40:22:D8:F1:E2:CC;2025/07/21 15:22:33;1.00
40:22:D8:F1:E2:CC;2025/07/21 15:52:35;1.00
40:22:D8:F1:E2:CC;2025/07/21 16:22:36;1.00
40:22:D8:F1:E2:CC;2025/07/21 16:52:38;1.00
40:22:D8:F1:E2:CC;2025/07/21 17:22:40;1.00
40:22:D8:F1:E2:CC;2025/07/21 17:52:41;1.00
40:22:D8:F1:E2:CC;2025/07/21 18:22:43;1.00
40:22:D8:F1:E2:CC;2025/07/21 18:52:44;1.00
40:22:D8:F1:E2:CC;2025/07/21 19:22:46;1.00
40:22:D8:F1:E2:CC;2025/07/21 19:52:48;1.00
40:22:D8:F1:E2:CC;2025/07/21 20:22:49;1.00
40:22:D8:F1:E2:CC;2025/07/21 20:52:51;1.00
40:22:D8:F1:E2:CC;2025/07/21 21:22:53;1.00
40:22:D8:F1:E2:CC;2025/07/21 21:52:54;1.00
40:22:D8:F1:E2:CC;2025/07/21 22:22:56;1.00
40:22:D8:F1:E2:CC;2025/07/21 22:52:57;1.00
40:22:D8:F1:E2:CC;2025/07/21 23:22:59;1.00
40:22:D8:F1:E2:CC;2025/07/21 23:53:01;1.00
40:22:D8:F1:E2:CC;2025/07/22 00:23:02;1.00
40:22:D8:F1:E2:CC;2025/07/22 00:53:04;1.00
40:22:D8:F1:E2:CC;2025/07/22 01:23:05;1.00
40:22:D8:F1:E2:CC;2025/07/22 01:53:07;1.00
40:22:D8:F1:E2:CC;2025/07/22 02:23:09;1.00
40:22:D8:F1:E2:CC;2025/07/22 02:53:10;1.00
40:22:D8:F1:E2:CC;2025/07/22 03:23:12;1.00
40:22:D8:F1:E2:CC;2025/07/22 03:53:14;1.00
40:22:D8:F1:E2:CC;2025/07/22 04:23:15;1.00
40:22:D8:F1:E2:CC;2025/07/22 04:53:17;1.00
40:22:D8:F1:E2:CC;2025/07/22 05:23:18;1.00
40:22:D8:F1:E2:CC;2025/07/22 05:53:20;1.00
40:22:D8:F1:E2:CC;2025/07/22 06:23:22;1.00
40:22:D8:F1:E2:CC;2025/07/22 06:53:23;1.00
40:22:D8:F1:E2:CC;2025/07/22 07:23:25;1.00
40:22:D8:F1:E2:CC;2025/07/22 07:53:26;1.00
40:22:D8:F1:E2:CC;2025/07/22 08:23:28;1.00
40:22:D8:F1:E2:CC;2025/07/22 08:53:30;1.00
40:22:D8:F1:E2:CC;2025/07/22 09:23:31;1.00
40:22:D8:F1:E2:CC;2025/07/22 09:53:33;1.00
40:22:D8:F1:E2:CC;2025/07/22 10:23:35;1.00
40:22:D8:F1:E2:CC;2025/07/22 10:53:36;1.00
40:22:D8:F1:E2:CC;2025/07/22 11:23:38;1.00
40:22:D8:F1:E2:CC;2025/07/22 11:53:39;1.00
40:22:D8:F1:E2:CC;2025/07/22 12:23:41;1.00
40:22:D8:F1:E2:CC;2025/07/22 12:53:43;1.00
40:22:D8:F1:E2:CC;2025/07/22 13:23:44;1.00
40:22:D8:F1:E2:CC;2025/07/22 13:53:46;1.00
40:22:D8:F1:E2:CC;2025/07/22 14:23:47;1.00
40:22:D8:F1:E2:CC;2025/07/22 14:53:49;1.00
40:22:D8:F1:E2:CC;2025/07/22 15:23:51;1.00
40:22:D8:F1:E2:CC;2025/07/22 15:53:52;1.00
40:22:D8:F1:E2:CC;2025/07/22 16:23:54;1.00
40:22:D8:F1:E2:CC;2025/07/22 16:53:56;1.00
40:22:D8:F1:E2:CC;2025/07/22 17:23:57;1.00
40:22:D8:F1:E2:CC;2025/07/22 17:53:59;1.00
40:22:D8:F1:E2:CC;2025/07/22 18:24:00;1.00
40:22:D8:F1:E2:CC;2025/07/22 18:54:02;1.00
40:22:D8:F1:E2:CC;2025/07/22 19:24:04;1.00
40:22:D8:F1:E2:CC;2025/07/22 19:54:05;1.00
40:22:D8:F1:E2:CC;2025/07/22 20:24:07;1.00
40:22:D8:F1:E2:CC;2025/07/22 20:54:08;1.00
40:22:D8:F1:E2:CC;2025/07/22 21:24:10;1.00
40:22:D8:F1:E2:CC;2025/07/22 21:54:12;1.00
40:22:D8:F1:E2:CC;2025/07/22 22:24:13;1.00
40:22:D8:F1:E2:CC;2025/07/22 22:54:15;1.00
40:22:D8:F1:E2:CC;2025/07/22 23:24:17;1.00
40:22:D8:F1:E2:CC;2025/07/22 23:54:18;1.00
40:22:D8:F1:E2:CC;2025/07/23 00:24:20;1.00
40:22:D8:F1:E2:CC;2025/07/23 00:54:21;1.00
40:22:D8:F1:E2:CC;2025/07/23 01:24:23;1.00
40:22:D8:F1:E2:CC;2025/07/23 01:54:25;1.00
40:22:D8:F1:E2:CC;2025/07/23 02:24:26;1.00
40:22:D8:F1:E2:CC;2025/07/23 02:54:28;1.00
40:22:D8:F1:E2:CC;2025/07/23 03:24:29;1.00
40:22:D8:F1:E2:CC;2025/07/23 03:54:31;1.00
40:22:D8:F1:E2:CC;2025/07/23 04:24:33;1.00
40:22:D8:F1:E2:CC;2025/07/23 04:54:34;1.00
40:22:D8:F1:E2:CC;2025/07/23 05:24:36;1.00
40:22:D8:F1:E2:CC;2025/07/23 05:54:38;1.00
40:22:D8:F1:E2:CC;2025/07/23 06:24:39;1.00
40:22:D8:F1:E2:CC;2025/07/23 06:54:41;1.00
40:22:D8:F1:E2:CC;2025/07/23 07:24:42;1.00
40:22:D8:F1:E2:CC;2025/07/23 07:54:44;1.00
40:22:D8:F1:E2:CC;2025/07/23 08:24:46;1.00
40:22:D8:F1:E2:CC;2025/07/23 08:54:47;1.00
40:22:D8:F1:E2:CC;2025/07/23 09:24:49;1.00
40:22:D8:F1:E2:CC;2025/07/23 09:54:50;1.00
40:22:D8:F1:E2:CC;2025/07/23 10:24:52;1.00
40:22:D8:F1:E2:CC;2025/07/23 10:54:54;1.00
40:22:D8:F1:E2:CC;2025/07/23 11:24:55;1.00
40:22:D8:F1:E2:CC;2025/07/23 11:54:57;1.00
40:22:D8:F1:E2:CC;2025/07/23 12:24:59;1.00
40:22:D8:F1:E2:CC;2025/07/23 12:55:00;1.00
40:22:D8:F1:E2:CC;2025/07/23 13:25:02;1.00
40:22:D8:F1:E2:CC;2025/07/23 13:55:03;1.00
40:22:D8:F1:E2:CC;2025/07/23 14:25:05;1.00
40:22:D8:F1:E2:CC;2025/07/23 14:55:07;1.00
40:22:D8:F1:E2:CC;2025/07/23 15:25:08;1.00
40:22:D8:F1:E2:CC;2025/07/23 15:55:10;1.00
40:22:D8:F1:E2:CC;2025/07/23 16:25:11;1.00
40:22:D8:F1:E2:CC;2025/07/23 16:55:13;1.00
40:22:D8:F1:E2:CC;2025/07/23 17:25:15;1.00
40:22:D8:F1:E2:CC;2025/07/23 17:55:16;1.00
40:22:D8:F1:E2:CC;2025/07/23 18:25:18;1.00
40:22:D8:F1:E2:CC;2025/07/23 18:55:20;1.00
40:22:D8:F1:E2:CC;2025/07/23 19:25:21;1.00
40:22:D8:F1:E2:CC;2025/07/23 19:55:23;1.00
40:22:D8:F1:E2:CC;2025/07/23 20:25:24;1.00
40:22:D8:F1:E2:CC;2025/07/23 20:55:26;1.00
40:22:D8:F1:E2:CC;2025/07/23 21:25:28;1.00
40:22:D8:F1:E2:CC;2025/07/23 21:55:29;1.00
40:22:D8:F1:E2:CC;2025/07/23 22:25:31;1.00
40:22:D8:F1:E2:CC;2025/07/23 22:55:32;1.00
40:22:D8:F1:E2:CC;2025/07/23 23:25:34;1.00
40:22:D8:F1:E2:CC;2025/07/23 23:55:36;1.00
40:22:D8:F1:E2:CC;2025/07/24 00:25:37;1.00
40:22:D8:F1:E2:CC;2025/07/24 00:55:39;1.00
40:22:D8:F1:E2:CC;2025/07/24 01:25:41;1.00
40:22:D8:F1:E2:CC;2025/07/24 01:55:42;1.00
40:22:D8:F1:E2:CC;2025/07/24 02:25:44;1.00
40:22:D8:F1:E2:CC;2025/07/24 02:55:45;1.00
40:22:D8:F1:E2:CC;2025/07/24 03:25:47;1.00
40:22:D8:F1:E2:CC;2025/07/24 03:55:49;1.00
40:22:D8:F1:E2:CC;2025/07/24 04:25:50;1.00
40:22:D8:F1:E2:CC;2025/07/24 04:55:52;1.00
40:22:D8:F1:E2:CC;2025/07/24 05:25:53;1.00
40:22:D8:F1:E2:CC;2025/07/24 05:55:55;1.00
40:22:D8:F1:E2:CC;2025/07/24 06:25:57;1.00
40:22:D8:F1:E2:CC;2025/07/24 06:55:58;1.00
