mac;time;vlx
40:22:D8:F1:E3:80;2025/08/02 07:26:49;374.00
40:22:D8:F1:E3:80;2025/08/02 07:56:50;395.00
40:22:D8:F1:E3:80;2025/08/02 08:26:52;366.00
40:22:D8:F1:E3:80;2025/08/02 08:56:53;307.00
40:22:D8:F1:E3:80;2025/08/02 09:26:55;300.00
40:22:D8:F1:E3:80;2025/08/02 09:56:56;307.00
40:22:D8:F1:E3:80;2025/08/02 10:26:58;307.00
40:22:D8:F1:E3:80;2025/08/02 10:56:59;305.00
40:22:D8:F1:E3:80;2025/08/02 11:27:01;311.00
40:22:D8:F1:E3:80;2025/08/02 11:57:03;305.00
40:22:D8:F1:E3:80;2025/08/02 12:27:04;305.00
40:22:D8:F1:E3:80;2025/08/02 12:57:06;309.00
40:22:D8:F1:E3:80;2025/08/02 13:27:07;316.00
40:22:D8:F1:E3:80;2025/08/02 13:57:09;313.00
40:22:D8:F1:E3:80;2025/08/02 14:27:10;312.00
40:22:D8:F1:E3:80;2025/08/02 14:57:12;313.00
40:22:D8:F1:E3:80;2025/08/02 15:27:14;315.00
40:22:D8:F1:E3:80;2025/08/02 15:57:15;314.00
40:22:D8:F1:E3:80;2025/08/02 16:27:17;316.00
40:22:D8:F1:E3:80;2025/08/02 16:57:18;338.00
40:22:D8:F1:E3:80;2025/08/02 17:27:20;363.00
40:22:D8:F1:E3:80;2025/08/02 17:57:21;365.00
40:22:D8:F1:E3:80;2025/08/02 18:27:23;375.00
40:22:D8:F1:E3:80;2025/08/02 18:57:24;398.00
40:22:D8:F1:E3:80;2025/08/02 19:27:26;433.00
40:22:D8:F1:E3:80;2025/08/02 19:57:28;442.00
40:22:D8:F1:E3:80;2025/08/02 20:27:29;442.00
40:22:D8:F1:E3:80;2025/08/02 20:57:31;462.00
40:22:D8:F1:E3:80;2025/08/02 21:27:32;475.00
40:22:D8:F1:E3:80;2025/08/02 21:57:34;468.00
40:22:D8:F1:E3:80;2025/08/02 22:27:35;478.00
40:22:D8:F1:E3:80;2025/08/02 22:57:37;486.00
40:22:D8:F1:E3:80;2025/08/02 23:27:38;483.00
40:22:D8:F1:E3:80;2025/08/02 23:57:40;483.00
40:22:D8:F1:E3:80;2025/08/03 00:27:42;487.00
40:22:D8:F1:E3:80;2025/08/03 00:57:43;492.00
40:22:D8:F1:E3:80;2025/08/03 01:27:45;493.00
40:22:D8:F1:E3:80;2025/08/03 01:57:46;483.00
40:22:D8:F1:E3:80;2025/08/03 02:27:48;488.00
40:22:D8:F1:E3:80;2025/08/03 02:57:49;505.00
40:22:D8:F1:E3:80;2025/08/03 03:27:51;502.00
