mac;time;vlx
40:22:D8:F1:E3:80;2025/07/17 00:08:58;415.00
40:22:D8:F1:E3:80;2025/07/17 00:39:00;409.00
40:22:D8:F1:E3:80;2025/07/17 01:09:02;415.00
40:22:D8:F1:E3:80;2025/07/17 01:39:03;407.00
40:22:D8:F1:E3:80;2025/07/17 02:09:05;412.00
40:22:D8:F1:E3:80;2025/07/17 02:39:06;416.00
40:22:D8:F1:E3:80;2025/07/17 03:09:08;421.00
40:22:D8:F1:E3:80;2025/07/17 03:39:09;419.00
40:22:D8:F1:E3:80;2025/07/17 04:09:11;424.00
40:22:D8:F1:E3:80;2025/07/17 04:39:12;420.00
40:22:D8:F1:E3:80;2025/07/17 05:09:14;421.00
40:22:D8:F1:E3:80;2025/07/17 05:39:16;426.00
40:22:D8:F1:E3:80;2025/07/17 06:09:17;435.00
40:22:D8:F1:E3:80;2025/07/17 06:39:19;431.00
40:22:D8:F1:E3:80;2025/07/17 07:09:20;438.00
40:22:D8:F1:E3:80;2025/07/17 07:39:22;437.00
40:22:D8:F1:E3:80;2025/07/17 08:09:23;445.00
40:22:D8:F1:E3:80;2025/07/17 08:39:25;459.00
40:22:D8:F1:E3:80;2025/07/17 09:09:26;46.00
40:22:D8:F1:E3:80;2025/07/17 09:39:28;481.00
40:22:D8:F1:E3:80;2025/07/17 10:09:30;472.00
40:22:D8:F1:E3:80;2025/07/17 10:39:31;482.00
40:22:D8:F1:E3:80;2025/07/17 11:09:33;281.00
40:22:D8:F1:E3:80;2025/07/17 11:39:34;299.00
40:22:D8:F1:E3:80;2025/07/17 12:09:36;300.00
40:22:D8:F1:E3:80;2025/07/17 12:39:37;299.00
40:22:D8:F1:E3:80;2025/07/17 13:09:39;297.00
40:22:D8:F1:E3:80;2025/07/17 13:39:40;298.00
40:22:D8:F1:E3:80;2025/07/17 14:09:42;290.00
40:22:D8:F1:E3:80;2025/07/17 14:39:44;299.00
40:22:D8:F1:E3:80;2025/07/17 15:09:45;300.00
40:22:D8:F1:E3:80;2025/07/17 15:39:47;297.00
40:22:D8:F1:E3:80;2025/07/17 16:09:48;297.00
40:22:D8:F1:E3:80;2025/07/17 16:39:50;302.00
40:22:D8:F1:E3:80;2025/07/17 17:09:51;304.00
40:22:D8:F1:E3:80;2025/07/17 17:39:53;308.00
40:22:D8:F1:E3:80;2025/07/17 18:09:54;301.00
40:22:D8:F1:E3:80;2025/07/17 18:39:56;307.00
40:22:D8:F1:E3:80;2025/07/17 19:09:58;317.00
40:22:D8:F1:E3:80;2025/07/17 19:39:59;337.00
40:22:D8:F1:E3:80;2025/07/17 20:10:01;341.00
40:22:D8:F1:E3:80;2025/07/17 20:40:02;358.00
40:22:D8:F1:E3:80;2025/07/17 21:10:04;361.00
40:22:D8:F1:E3:80;2025/07/17 21:40:05;364.00
40:22:D8:F1:E3:80;2025/07/17 22:10:07;359.00
40:22:D8:F1:E3:80;2025/07/17 22:40:08;363.00
40:22:D8:F1:E3:80;2025/07/17 23:10:10;368.00
40:22:D8:F1:E3:80;2025/07/17 23:40:12;366.00
40:22:D8:F1:E3:80;2025/07/18 00:10:13;371.00
40:22:D8:F1:E3:80;2025/07/18 00:40:15;378.00
40:22:D8:F1:E3:80;2025/07/18 01:10:16;375.00
40:22:D8:F1:E3:80;2025/07/18 01:40:18;378.00
40:22:D8:F1:E3:80;2025/07/18 02:10:19;383.00
40:22:D8:F1:E3:80;2025/07/18 02:40:21;392.00
40:22:D8:F1:E3:80;2025/07/18 03:10:22;394.00
40:22:D8:F1:E3:80;2025/07/18 03:40:24;399.00
40:22:D8:F1:E3:80;2025/07/18 04:10:25;399.00
40:22:D8:F1:E3:80;2025/07/18 04:40:27;394.00
40:22:D8:F1:E3:80;2025/07/18 05:10:29;399.00
40:22:D8:F1:E3:80;2025/07/18 05:40:30;409.00
40:22:D8:F1:E3:80;2025/07/18 06:10:32;420.00
40:22:D8:F1:E3:80;2025/07/18 06:40:33;428.00
40:22:D8:F1:E3:80;2025/07/18 07:10:35;426.00
40:22:D8:F1:E3:80;2025/07/18 07:40:36;437.00
40:22:D8:F1:E3:80;2025/07/18 08:10:38;440.00
40:22:D8:F1:E3:80;2025/07/18 08:40:39;450.00
40:22:D8:F1:E3:80;2025/07/18 09:10:41;457.00
40:22:D8:F1:E3:80;2025/07/18 09:40:43;473.00
40:22:D8:F1:E3:80;2025/07/18 10:10:44;486.00
40:22:D8:F1:E3:80;2025/07/18 10:40:46;404.00
40:22:D8:F1:E3:80;2025/07/18 11:10:47;428.00
40:22:D8:F1:E3:80;2025/07/18 11:40:49;292.00
40:22:D8:F1:E3:80;2025/07/18 12:10:50;291.00
40:22:D8:F1:E3:80;2025/07/18 12:40:52;298.00
40:22:D8:F1:E3:80;2025/07/18 13:10:53;297.00
40:22:D8:F1:E3:80;2025/07/18 13:40:55;296.00
40:22:D8:F1:E3:80;2025/07/18 14:10:57;293.00
40:22:D8:F1:E3:80;2025/07/18 14:40:58;298.00
40:22:D8:F1:E3:80;2025/07/18 15:11:00;300.00
40:22:D8:F1:E3:80;2025/07/18 15:41:01;306.00
40:22:D8:F1:E3:80;2025/07/18 16:11:03;304.00
40:22:D8:F1:E3:80;2025/07/18 16:41:04;303.00
40:22:D8:F1:E3:80;2025/07/18 17:11:06;293.00
40:22:D8:F1:E3:80;2025/07/18 17:41:07;304.00
40:22:D8:F1:E3:80;2025/07/18 18:11:09;296.00
40:22:D8:F1:E3:80;2025/07/18 18:41:11;300.00
40:22:D8:F1:E3:80;2025/07/18 19:11:12;302.00
40:22:D8:F1:E3:80;2025/07/18 19:41:14;297.00
40:22:D8:F1:E3:80;2025/07/18 20:11:15;296.00
40:22:D8:F1:E3:80;2025/07/18 20:41:17;299.00
40:22:D8:F1:E3:80;2025/07/18 21:11:18;296.00
40:22:D8:F1:E3:80;2025/07/18 21:41:20;301.00
40:22:D8:F1:E3:80;2025/07/18 22:11:21;303.00
40:22:D8:F1:E3:80;2025/07/18 22:41:23;304.00
40:22:D8:F1:E3:80;2025/07/18 23:11:25;300.00
40:22:D8:F1:E3:80;2025/07/18 23:41:26;300.00
40:22:D8:F1:E3:80;2025/07/19 00:11:28;294.00
40:22:D8:F1:E3:80;2025/07/19 00:41:29;304.00
40:22:D8:F1:E3:80;2025/07/19 01:11:31;314.00
40:22:D8:F1:E3:80;2025/07/19 01:41:32;315.00
40:22:D8:F1:E3:80;2025/07/19 02:11:34;322.00
40:22:D8:F1:E3:80;2025/07/19 02:41:35;323.00
40:22:D8:F1:E3:80;2025/07/19 03:11:37;323.00
40:22:D8:F1:E3:80;2025/07/19 03:41:39;325.00
40:22:D8:F1:E3:80;2025/07/19 04:11:40;329.00
40:22:D8:F1:E3:80;2025/07/19 04:41:42;326.00
40:22:D8:F1:E3:80;2025/07/19 05:11:43;327.00
40:22:D8:F1:E3:80;2025/07/19 05:41:45;342.00
40:22:D8:F1:E3:80;2025/07/19 06:11:46;353.00
40:22:D8:F1:E3:80;2025/07/19 06:41:48;363.00
40:22:D8:F1:E3:80;2025/07/19 07:11:49;384.00
40:22:D8:F1:E3:80;2025/07/19 07:41:51;389.00
40:22:D8:F1:E3:80;2025/07/19 08:11:53;414.00
40:22:D8:F1:E3:80;2025/07/19 08:41:54;425.00
40:22:D8:F1:E3:80;2025/07/19 09:11:56;435.00
40:22:D8:F1:E3:80;2025/07/19 09:41:57;445.00
40:22:D8:F1:E3:80;2025/07/19 10:11:59;463.00
40:22:D8:F1:E3:80;2025/07/19 10:42:00;444.00
40:22:D8:F1:E3:80;2025/07/19 11:12:02;299.00
40:22:D8:F1:E3:80;2025/07/19 11:42:03;314.00
40:22:D8:F1:E3:80;2025/07/19 12:12:05;309.00
40:22:D8:F1:E3:80;2025/07/19 12:42:07;319.00
40:22:D8:F1:E3:80;2025/07/19 13:12:08;314.00
40:22:D8:F1:E3:80;2025/07/19 13:42:10;307.00
40:22:D8:F1:E3:80;2025/07/19 14:12:11;303.00
40:22:D8:F1:E3:80;2025/07/19 14:42:13;300.00
40:22:D8:F1:E3:80;2025/07/19 15:12:14;297.00
40:22:D8:F1:E3:80;2025/07/19 15:42:16;291.00
40:22:D8:F1:E3:80;2025/07/19 16:12:17;303.00
40:22:D8:F1:E3:80;2025/07/19 16:42:19;298.00
40:22:D8:F1:E3:80;2025/07/19 17:12:21;299.00
40:22:D8:F1:E3:80;2025/07/19 17:42:22;298.00
40:22:D8:F1:E3:80;2025/07/19 18:12:24;297.00
40:22:D8:F1:E3:80;2025/07/19 18:42:25;301.00
40:22:D8:F1:E3:80;2025/07/19 19:12:27;327.00
40:22:D8:F1:E3:80;2025/07/19 19:42:28;344.00
40:22:D8:F1:E3:80;2025/07/19 20:12:30;345.00
40:22:D8:F1:E3:80;2025/07/19 20:42:31;352.00
40:22:D8:F1:E3:80;2025/07/19 21:12:33;346.00
40:22:D8:F1:E3:80;2025/07/19 21:42:35;349.00
40:22:D8:F1:E3:80;2025/07/19 22:12:36;349.00
40:22:D8:F1:E3:80;2025/07/19 22:42:38;349.00
40:22:D8:F1:E3:80;2025/07/19 23:12:39;350.00
40:22:D8:F1:E3:80;2025/07/19 23:42:41;349.00
40:22:D8:F1:E3:80;2025/07/20 00:12:42;349.00
40:22:D8:F1:E3:80;2025/07/20 00:42:44;373.00
40:22:D8:F1:E3:80;2025/07/20 01:12:46;373.00
40:22:D8:F1:E3:80;2025/07/20 01:42:47;377.00
40:22:D8:F1:E3:80;2025/07/20 02:12:49;391.00
40:22:D8:F1:E3:80;2025/07/20 02:42:50;389.00
40:22:D8:F1:E3:80;2025/07/20 03:12:52;386.00
40:22:D8:F1:E3:80;2025/07/20 03:42:53;389.00
40:22:D8:F1:E3:80;2025/07/20 04:12:55;387.00
40:22:D8:F1:E3:80;2025/07/20 04:42:56;400.00
40:22:D8:F1:E3:80;2025/07/20 05:12:58;399.00
40:22:D8:F1:E3:80;2025/07/20 05:43:00;410.00
40:22:D8:F1:E3:80;2025/07/20 06:13:01;412.00
40:22:D8:F1:E3:80;2025/07/20 06:43:03;412.00
40:22:D8:F1:E3:80;2025/07/20 07:13:04;390.00
40:22:D8:F1:E3:80;2025/07/20 07:43:06;403.00
40:22:D8:F1:E3:80;2025/07/20 08:13:07;412.00
40:22:D8:F1:E3:80;2025/07/20 08:43:09;427.00
40:22:D8:F1:E3:80;2025/07/20 09:13:11;446.00
40:22:D8:F1:E3:80;2025/07/20 09:43:12;466.00
40:22:D8:F1:E3:80;2025/07/20 10:13:14;482.00
40:22:D8:F1:E3:80;2025/07/20 10:43:15;453.00
40:22:D8:F1:E3:80;2025/07/20 11:13:17;456.00
40:22:D8:F1:E3:80;2025/07/20 11:43:18;297.00
40:22:D8:F1:E3:80;2025/07/20 12:13:20;295.00
40:22:D8:F1:E3:80;2025/07/20 12:43:21;308.00
40:22:D8:F1:E3:80;2025/07/20 13:13:23;308.00
40:22:D8:F1:E3:80;2025/07/20 13:43:25;313.00
40:22:D8:F1:E3:80;2025/07/20 14:13:26;304.00
40:22:D8:F1:E3:80;2025/07/20 14:43:28;295.00
40:22:D8:F1:E3:80;2025/07/20 15:13:29;292.00
40:22:D8:F1:E3:80;2025/07/20 15:43:31;287.00
40:22:D8:F1:E3:80;2025/07/20 16:13:32;287.00
40:22:D8:F1:E3:80;2025/07/20 16:43:34;297.00
40:22:D8:F1:E3:80;2025/07/20 17:13:35;303.00
40:22:D8:F1:E3:80;2025/07/20 17:43:37;306.00
40:22:D8:F1:E3:80;2025/07/20 18:13:39;303.00
40:22:D8:F1:E3:80;2025/07/20 18:43:40;312.00
40:22:D8:F1:E3:80;2025/07/20 19:13:42;329.00
40:22:D8:F1:E3:80;2025/07/20 19:43:43;334.00
40:22:D8:F1:E3:80;2025/07/20 20:13:45;346.00
40:22:D8:F1:E3:80;2025/07/20 20:43:46;344.00
40:22:D8:F1:E3:80;2025/07/20 21:13:48;349.00
40:22:D8:F1:E3:80;2025/07/20 21:43:50;368.00
40:22:D8:F1:E3:80;2025/07/20 22:13:51;371.00
40:22:D8:F1:E3:80;2025/07/20 22:43:53;376.00
40:22:D8:F1:E3:80;2025/07/20 23:13:54;371.00
40:22:D8:F1:E3:80;2025/07/20 23:43:56;371.00
40:22:D8:F1:E3:80;2025/07/21 00:13:57;374.00
40:22:D8:F1:E3:80;2025/07/21 00:43:59;384.00
40:22:D8:F1:E3:80;2025/07/21 01:14:00;382.00
40:22:D8:F1:E3:80;2025/07/21 01:44:02;394.00
40:22:D8:F1:E3:80;2025/07/21 02:14:04;400.00
40:22:D8:F1:E3:80;2025/07/21 02:44:05;397.00
40:22:D8:F1:E3:80;2025/07/21 03:14:07;398.00
40:22:D8:F1:E3:80;2025/07/21 03:44:08;399.00
40:22:D8:F1:E3:80;2025/07/21 04:14:10;393.00
40:22:D8:F1:E3:80;2025/07/21 04:44:11;402.00
40:22:D8:F1:E3:80;2025/07/21 05:14:13;409.00
40:22:D8:F1:E3:80;2025/07/21 05:44:14;434.00
40:22:D8:F1:E3:80;2025/07/21 06:14:16;429.00
40:22:D8:F1:E3:80;2025/07/21 06:44:18;437.00
40:22:D8:F1:E3:80;2025/07/21 07:14:19;439.00
40:22:D8:F1:E3:80;2025/07/21 07:44:21;445.00
40:22:D8:F1:E3:80;2025/07/21 08:14:22;453.00
40:22:D8:F1:E3:80;2025/07/21 08:44:24;456.00
40:22:D8:F1:E3:80;2025/07/21 09:14:25;290.00
40:22:D8:F1:E3:80;2025/07/21 09:44:27;297.00
40:22:D8:F1:E3:80;2025/07/21 10:14:29;288.00
40:22:D8:F1:E3:80;2025/07/21 10:44:30;289.00
40:22:D8:F1:E3:80;2025/07/21 11:14:32;292.00
40:22:D8:F1:E3:80;2025/07/21 11:44:33;288.00
40:22:D8:F1:E3:80;2025/07/21 12:14:35;292.00
40:22:D8:F1:E3:80;2025/07/21 12:44:36;288.00
40:22:D8:F1:E3:80;2025/07/21 13:14:38;290.00
40:22:D8:F1:E3:80;2025/07/21 13:44:39;284.00
40:22:D8:F1:E3:80;2025/07/21 14:14:41;271.00
40:22:D8:F1:E3:80;2025/07/21 14:44:43;270.00
40:22:D8:F1:E3:80;2025/07/21 15:14:44;273.00
40:22:D8:F1:E3:80;2025/07/21 15:44:46;272.00
40:22:D8:F1:E3:80;2025/07/21 16:14:47;273.00
40:22:D8:F1:E3:80;2025/07/21 16:44:49;279.00
40:22:D8:F1:E3:80;2025/07/21 17:14:50;295.00
40:22:D8:F1:E3:80;2025/07/21 17:44:52;304.00
40:22:D8:F1:E3:80;2025/07/21 18:14:54;283.00
40:22:D8:F1:E3:80;2025/07/21 18:44:55;296.00
40:22:D8:F1:E3:80;2025/07/21 19:14:57;295.00
40:22:D8:F1:E3:80;2025/07/21 19:44:58;292.00
40:22:D8:F1:E3:80;2025/07/21 20:15:00;292.00
40:22:D8:F1:E3:80;2025/07/21 20:45:01;292.00
40:22:D8:F1:E3:80;2025/07/21 21:15:03;288.00
40:22:D8:F1:E3:80;2025/07/21 21:45:04;288.00
40:22:D8:F1:E3:80;2025/07/21 22:15:06;288.00
40:22:D8:F1:E3:80;2025/07/21 22:45:08;288.00
40:22:D8:F1:E3:80;2025/07/21 23:15:09;289.00
40:22:D8:F1:E3:80;2025/07/21 23:45:11;289.00
40:22:D8:F1:E3:80;2025/07/22 00:15:12;295.00
40:22:D8:F1:E3:80;2025/07/22 00:45:14;297.00
40:22:D8:F1:E3:80;2025/07/22 01:15:15;292.00
40:22:D8:F1:E3:80;2025/07/22 01:45:17;294.00
40:22:D8:F1:E3:80;2025/07/22 02:15:18;305.00
40:22:D8:F1:E3:80;2025/07/22 02:45:20;308.00
40:22:D8:F1:E3:80;2025/07/22 03:15:22;316.00
40:22:D8:F1:E3:80;2025/07/22 03:45:23;325.00
40:22:D8:F1:E3:80;2025/07/22 04:15:25;331.00
40:22:D8:F1:E3:80;2025/07/22 04:45:26;333.00
40:22:D8:F1:E3:80;2025/07/22 05:15:28;333.00
40:22:D8:F1:E3:80;2025/07/22 05:45:29;340.00
40:22:D8:F1:E3:80;2025/07/22 06:15:31;341.00
40:22:D8:F1:E3:80;2025/07/22 06:45:33;341.00
40:22:D8:F1:E3:80;2025/07/22 07:15:34;348.00
40:22:D8:F1:E3:80;2025/07/22 07:45:36;368.00
40:22:D8:F1:E3:80;2025/07/22 08:15:37;382.00
40:22:D8:F1:E3:80;2025/07/22 08:45:39;405.00
40:22:D8:F1:E3:80;2025/07/22 09:15:40;400.00
40:22:D8:F1:E3:80;2025/07/22 09:45:42;276.00
40:22:D8:F1:E3:80;2025/07/22 10:15:43;284.00
40:22:D8:F1:E3:80;2025/07/22 10:45:45;287.00
40:22:D8:F1:E3:80;2025/07/22 11:15:47;294.00
40:22:D8:F1:E3:80;2025/07/22 11:45:48;60.00
40:22:D8:F1:E3:80;2025/07/22 12:15:50;61.00
40:22:D8:F1:E3:80;2025/07/22 12:45:51;66.00
40:22:D8:F1:E3:80;2025/07/22 13:15:53;70.00
40:22:D8:F1:E3:80;2025/07/22 13:45:54;67.00
40:22:D8:F1:E3:80;2025/07/22 14:15:56;74.00
40:22:D8:F1:E3:80;2025/07/22 14:45:58;77.00
40:22:D8:F1:E3:80;2025/07/22 15:15:59;78.00
40:22:D8:F1:E3:80;2025/07/22 15:46:01;81.00
40:22:D8:F1:E3:80;2025/07/22 16:16:02;84.00
40:22:D8:F1:E3:80;2025/07/22 16:46:04;88.00
40:22:D8:F1:E3:80;2025/07/22 17:16:05;89.00
40:22:D8:F1:E3:80;2025/07/22 17:46:07;100.00
40:22:D8:F1:E3:80;2025/07/22 18:16:08;98.00
40:22:D8:F1:E3:80;2025/07/22 18:46:10;96.00
40:22:D8:F1:E3:80;2025/07/22 19:16:12;100.00
40:22:D8:F1:E3:80;2025/07/22 19:46:13;102.00
40:22:D8:F1:E3:80;2025/07/22 20:16:15;101.00
40:22:D8:F1:E3:80;2025/07/22 20:46:16;100.00
40:22:D8:F1:E3:80;2025/07/22 21:16:18;98.00
40:22:D8:F1:E3:80;2025/07/22 21:46:19;98.00
40:22:D8:F1:E3:80;2025/07/22 22:16:21;97.00
40:22:D8:F1:E3:80;2025/07/22 22:46:22;104.00
40:22:D8:F1:E3:80;2025/07/22 23:16:24;108.00
40:22:D8:F1:E3:80;2025/07/22 23:46:26;105.00
40:22:D8:F1:E3:80;2025/07/23 00:16:27;106.00
40:22:D8:F1:E3:80;2025/07/23 00:46:29;106.00
40:22:D8:F1:E3:80;2025/07/23 01:16:30;100.00
40:22:D8:F1:E3:80;2025/07/23 01:46:32;102.00
40:22:D8:F1:E3:80;2025/07/23 02:16:33;104.00
40:22:D8:F1:E3:80;2025/07/23 02:46:35;102.00
40:22:D8:F1:E3:80;2025/07/23 03:16:37;101.00
40:22:D8:F1:E3:80;2025/07/23 03:46:38;101.00
40:22:D8:F1:E3:80;2025/07/23 04:16:40;99.00
40:22:D8:F1:E3:80;2025/07/23 04:46:41;102.00
40:22:D8:F1:E3:80;2025/07/23 05:16:43;105.00
40:22:D8:F1:E3:80;2025/07/23 05:46:44;103.00
40:22:D8:F1:E3:80;2025/07/23 06:16:46;104.00
40:22:D8:F1:E3:80;2025/07/23 06:46:47;102.00
40:22:D8:F1:E3:80;2025/07/23 07:16:49;104.00
40:22:D8:F1:E3:80;2025/07/23 07:46:51;109.00
40:22:D8:F1:E3:80;2025/07/23 08:16:52;127.00
40:22:D8:F1:E3:80;2025/07/23 08:46:54;128.00
40:22:D8:F1:E3:80;2025/07/23 09:16:55;129.00
40:22:D8:F1:E3:80;2025/07/23 09:46:57;138.00
40:22:D8:F1:E3:80;2025/07/23 10:16:58;141.00
40:22:D8:F1:E3:80;2025/07/23 10:47:00;142.00
40:22:D8:F1:E3:80;2025/07/23 11:17:01;138.00
40:22:D8:F1:E3:80;2025/07/23 11:47:03;136.00
40:22:D8:F1:E3:80;2025/07/23 12:17:05;134.00
40:22:D8:F1:E3:80;2025/07/23 12:47:06;132.00
40:22:D8:F1:E3:80;2025/07/23 13:17:08;129.00
40:22:D8:F1:E3:80;2025/07/23 13:47:09;131.00
40:22:D8:F1:E3:80;2025/07/23 14:17:11;133.00
40:22:D8:F1:E3:80;2025/07/23 14:47:12;132.00
40:22:D8:F1:E3:80;2025/07/23 15:17:14;127.00
40:22:D8:F1:E3:80;2025/07/23 15:47:16;131.00
40:22:D8:F1:E3:80;2025/07/23 16:17:17;128.00
40:22:D8:F1:E3:80;2025/07/23 16:47:19;128.00
40:22:D8:F1:E3:80;2025/07/23 17:17:20;131.00
40:22:D8:F1:E3:80;2025/07/23 17:47:22;132.00
40:22:D8:F1:E3:80;2025/07/23 18:17:23;134.00
40:22:D8:F1:E3:80;2025/07/23 18:47:25;134.00
40:22:D8:F1:E3:80;2025/07/23 19:17:26;130.00
40:22:D8:F1:E3:80;2025/07/23 19:47:28;133.00
40:22:D8:F1:E3:80;2025/07/23 20:17:30;135.00
40:22:D8:F1:E3:80;2025/07/23 20:47:31;131.00
40:22:D8:F1:E3:80;2025/07/23 21:17:33;130.00
40:22:D8:F1:E3:80;2025/07/23 21:47:34;125.00
40:22:D8:F1:E3:80;2025/07/23 22:17:36;130.00
40:22:D8:F1:E3:80;2025/07/23 22:47:37;131.00
40:22:D8:F1:E3:80;2025/07/23 23:17:39;128.00
40:22:D8:F1:E3:80;2025/07/23 23:47:40;131.00
40:22:D8:F1:E3:80;2025/07/24 00:17:42;132.00
40:22:D8:F1:E3:80;2025/07/24 00:47:44;127.00
40:22:D8:F1:E3:80;2025/07/24 01:17:45;116.00
40:22:D8:F1:E3:80;2025/07/24 01:47:47;116.00
40:22:D8:F1:E3:80;2025/07/24 02:17:48;105.00
40:22:D8:F1:E3:80;2025/07/24 02:47:50;107.00
40:22:D8:F1:E3:80;2025/07/24 03:17:51;107.00
40:22:D8:F1:E3:80;2025/07/24 03:47:53;107.00
40:22:D8:F1:E3:80;2025/07/24 04:17:54;111.00
40:22:D8:F1:E3:80;2025/07/24 04:47:56;107.00
40:22:D8:F1:E3:80;2025/07/24 05:17:58;108.00
40:22:D8:F1:E3:80;2025/07/24 05:47:59;108.00
40:22:D8:F1:E3:80;2025/07/24 06:18:01;107.00
40:22:D8:F1:E3:80;2025/07/24 06:48:02;104.00
40:22:D8:F1:E3:80;2025/07/24 07:18:04;108.00
40:22:D8:F1:E3:80;2025/07/24 07:48:05;110.00
40:22:D8:F1:E3:80;2025/07/24 08:18:07;112.00
40:22:D8:F1:E3:80;2025/07/24 08:48:09;111.00
40:22:D8:F1:E3:80;2025/07/24 09:18:10;143.00
40:22:D8:F1:E3:80;2025/07/24 09:48:12;134.00
40:22:D8:F1:E3:80;2025/07/24 10:18:13;130.00
40:22:D8:F1:E3:80;2025/07/24 10:48:15;134.00
40:22:D8:F1:E3:80;2025/07/24 11:18:16;137.00
40:22:D8:F1:E3:80;2025/07/24 11:48:18;139.00
40:22:D8:F1:E3:80;2025/07/24 12:18:19;133.00
40:22:D8:F1:E3:80;2025/07/24 12:48:21;130.00
40:22:D8:F1:E3:80;2025/07/24 13:18:23;134.00
40:22:D8:F1:E3:80;2025/07/24 13:48:24;135.00
