ls,datehour,grams_hour,temperature,moisture
LS5,2025-07-30 21:00:00,353.4291735288517,39.099999999999994,22.7
LS5,2025-07-30 22:00:00,212.05750411731105,37.45,23.950000000000003
LS5,2025-07-30 23:00:00,141.3716694115407,36.150000000000006,26.700000000000003
LS5,2025-07-31 01:00:00,70.68583470577035,35.0,30.65
LS5,2025-07-31 02:00:00,141.3716694115407,34.35,32.599999999999994
LS5,2025-07-31 07:00:00,424.11500823462205,31.95,35.45
LS5,2025-07-31 09:00:00,1060.287520586555,32.3,34.55
LS5,2025-07-31 10:00:00,282.7433388230814,34.25,34.099999999999994
LS5,2025-07-31 11:00:00,212.05750411731103,35.0,31.200000000000003
LS5,2025-07-31 12:00:00,212.05750411731103,35.65,27.4
LS5,2025-07-31 14:00:00,212.05750411731103,37.599999999999994,18.65
LS5,2025-07-31 15:00:00,1413.7166941154069,38.400000000000006,18.95
LS5,2025-07-31 17:00:00,141.3716694115407,39.8,20.2
LS5,2025-07-31 18:00:00,141.3716694115407,40.5,24.0
LS5,2025-07-31 22:00:00,70.68583470577035,37.55,23.1
LS5,2025-07-31 23:00:00,1484.4025288211774,36.05,24.85
LS5,2025-08-01 00:00:00,70.68583470577035,34.7,25.65
LS5,2025-08-01 01:00:00,141.3716694115407,34.8,26.450000000000003
LS5,2025-08-01 02:00:00,141.3716694115407,33.150000000000006,28.05
LS5,2025-08-01 03:00:00,282.7433388230814,33.05,26.7
LS5,2025-08-01 04:00:00,141.3716694115407,32.1,27.5
LS5,2025-08-01 05:00:00,2049.88920646734,33.15,28.25
LS5,2025-08-01 06:00:00,212.05750411731103,32.900000000000006,31.0
LS5,2025-08-01 07:00:00,1201.6591899980958,33.45,31.25
LS5,2025-08-01 11:00:00,282.7433388230814,34.8,28.0
LS5,2025-08-01 13:00:00,2827.4333882308133,37.25,21.200000000000003
LS5,2025-08-01 14:00:00,706.8583470577034,38.5,19.200000000000003
LS5,2025-08-01 15:00:00,918.9158511750144,39.0,18.8
LS5,2025-08-01 22:00:00,353.4291735288517,36.65,24.45
LS5,2025-08-01 23:00:00,3463.605900582747,37.2,24.75
LS5,2025-08-02 00:00:00,70.68583470577035,37.349999999999994,26.25
LS5,2025-08-02 01:00:00,989.6016858807848,36.400000000000006,27.65
LS5,2025-08-02 03:00:00,2332.6325452904216,33.25,30.450000000000003
LS5,2025-08-02 05:00:00,565.4866776461628,33.25,33.05
LS5,2025-08-02 12:00:00,5301.437602932776,37.25,29.450000000000003
LS5,2025-08-02 13:00:00,777.5441817634738,37.75,22.15
LS5,2025-08-02 15:00:00,353.4291735288517,40.0,21.9
LS5,2025-08-02 16:00:00,918.9158511750145,40.2,22.45
LS5,2025-08-02 17:00:00,2968.8050576423548,40.05,23.15
LS5,2025-08-02 18:00:00,2049.8892064673396,40.2,20.950000000000003
LS5,2025-08-02 23:00:00,141.3716694115407,36.849999999999994,24.549999999999997
LS5,2025-08-03 00:00:00,141.3716694115407,35.6,26.4
LS5,2025-08-03 01:00:00,2261.946710584651,34.150000000000006,26.6
LS5,2025-08-03 03:00:00,494.8008429403924,32.6,29.9
LS5,2025-08-03 04:00:00,706.8583470577034,32.650000000000006,30.2
LS5,2025-08-03 05:00:00,212.05750411731103,32.95,29.85
LS5,2025-08-03 06:00:00,2827.4333882308138,32.75,30.35
LS5,2025-08-03 07:00:00,2403.318379996192,32.2,34.2
LS5,2025-08-03 08:00:00,848.2300164692442,34.099999999999994,33.55
LS5,2025-08-03 11:00:00,141.3716694115407,36.8,33.55
LS5,2025-08-03 15:00:00,141.3716694115407,39.95,17.75
LS5,2025-08-03 16:00:00,3251.5483964654354,40.4,19.299999999999997
LS5,2025-08-03 17:00:00,1343.0308594096366,41.2,19.450000000000003
LS5,2025-08-03 18:00:00,565.4866776461628,41.150000000000006,19.5
LS5,2025-08-03 19:00:00,424.1150082346221,41.7,23.35
LS5,2025-08-03 20:00:00,141.3716694115407,41.8,23.6
LS5,2025-08-03 22:00:00,1130.9733552923256,39.55,20.5
LS5,2025-08-04 00:00:00,3746.349239405828,34.5,19.5
LS5,2025-08-04 03:00:00,141.3716694115407,29.700000000000003,24.35
LS5,2025-08-04 04:00:00,353.4291735288517,33.099999999999994,25.4
LS5,2025-08-04 05:00:00,494.8008429403924,34.8,24.0
LS5,2025-08-04 06:00:00,1837.8317023500288,32.25,24.2
LS5,2025-08-04 07:00:00,636.172512351933,34.15,27.1
LS5,2025-08-04 08:00:00,2544.6900494077327,34.2,29.1
LS5,2025-08-04 10:00:00,2120.5750411731105,37.2,27.55
LS5,2025-08-04 13:00:00,70.68583470577035,39.7,19.15
LS5,2025-08-04 15:00:00,777.5441817634738,41.150000000000006,14.850000000000001
LS5,2025-08-04 16:00:00,636.1725123519332,42.2,14.45
LS5,2025-08-04 17:00:00,353.4291735288517,42.9,13.35
LS5,2025-08-04 19:00:00,212.05750411731103,42.849999999999994,14.95
LS5,2025-08-04 22:00:00,70.68583470577035,41.85,21.049999999999997
LS5,2025-08-05 00:00:00,848.2300164692441,38.35,19.299999999999997
LS5,2025-08-05 01:00:00,353.4291735288517,39.6,19.9
LS5,2025-08-05 04:00:00,918.9158511750145,37.7,23.65
LS5,2025-08-05 05:00:00,2403.3183799961917,37.55,23.85
LS5,2025-08-05 06:00:00,777.5441817634738,37.45,22.9
LS5,2025-08-05 08:00:00,1272.345024703866,36.3,25.9
LS5,2025-08-05 12:00:00,353.4291735288517,39.65,19.4
LS5,2025-08-05 14:00:00,1837.831702350029,41.65,17.6
LS5,2025-08-05 15:00:00,282.7433388230814,42.55,16.15
LS5,2025-08-05 19:00:00,141.3716694115407,43.2,21.7
LS5,2025-08-05 22:00:00,70.68583470577035,40.35,24.9
LS5,2025-08-05 23:00:00,2191.2608758788806,39.900000000000006,26.75
LS5,2025-08-06 00:00:00,282.7433388230814,37.9,27.9
LS5,2025-08-06 03:00:00,141.3716694115407,36.6,29.65
LS5,2025-08-06 04:00:00,706.8583470577034,37.05,28.799999999999997
LS5,2025-08-06 05:00:00,3604.977569994288,35.95,30.95
LS5,2025-08-06 06:00:00,636.1725123519332,35.85,30.75
LS5,2025-08-06 08:00:00,282.7433388230814,35.7,34.5
