mac;time;vlx
40:22:D8:F1:E3:70;2025/07/18 06:47:47;382.00
40:22:D8:F1:E3:70;2025/07/18 07:17:49;383.00
40:22:D8:F1:E3:70;2025/07/18 07:47:51;388.00
40:22:D8:F1:E3:70;2025/07/18 08:17:52;396.00
40:22:D8:F1:E3:70;2025/07/18 08:47:54;394.00
40:22:D8:F1:E3:70;2025/07/18 09:17:55;409.00
40:22:D8:F1:E3:70;2025/07/18 09:47:57;413.00
40:22:D8:F1:E3:70;2025/07/18 10:17:58;406.00
40:22:D8:F1:E3:70;2025/07/18 10:48:00;302.00
40:22:D8:F1:E3:70;2025/07/18 11:18:01;311.00
40:22:D8:F1:E3:70;2025/07/18 11:48:03;313.00
40:22:D8:F1:E3:70;2025/07/18 12:18:05;323.00
40:22:D8:F1:E3:70;2025/07/18 12:48:06;328.00
40:22:D8:F1:E3:70;2025/07/18 13:18:08;339.00
40:22:D8:F1:E3:70;2025/07/18 13:48:09;333.00
40:22:D8:F1:E3:70;2025/07/18 14:18:11;329.00
40:22:D8:F1:E3:70;2025/07/18 14:48:12;329.00
40:22:D8:F1:E3:70;2025/07/18 15:18:14;327.00
40:22:D8:F1:E3:70;2025/07/18 15:48:15;325.00
40:22:D8:F1:E3:70;2025/07/18 16:18:17;328.00
40:22:D8:F1:E3:70;2025/07/18 16:48:19;316.00
40:22:D8:F1:E3:70;2025/07/18 17:18:20;317.00
40:22:D8:F1:E3:70;2025/07/18 17:48:22;327.00
40:22:D8:F1:E3:70;2025/07/18 18:18:23;333.00
40:22:D8:F1:E3:70;2025/07/18 18:48:25;161.00
40:22:D8:F1:E3:70;2025/07/18 19:18:26;331.00
40:22:D8:F1:E3:70;2025/07/18 19:48:28;337.00
40:22:D8:F1:E3:70;2025/07/18 20:18:29;352.00
40:22:D8:F1:E3:70;2025/07/18 20:48:31;370.00
40:22:D8:F1:E3:70;2025/07/18 21:18:33;368.00
40:22:D8:F1:E3:70;2025/07/18 21:48:34;367.00
40:22:D8:F1:E3:70;2025/07/18 22:18:36;377.00
40:22:D8:F1:E3:70;2025/07/18 22:48:37;386.00
40:22:D8:F1:E3:70;2025/07/18 23:18:39;386.00
40:22:D8:F1:E3:70;2025/07/18 23:48:40;386.00
40:22:D8:F1:E3:70;2025/07/19 00:18:42;386.00
40:22:D8:F1:E3:70;2025/07/19 00:48:43;386.00
40:22:D8:F1:E3:70;2025/07/19 01:18:45;382.00
40:22:D8:F1:E3:70;2025/07/19 01:48:47;382.00
40:22:D8:F1:E3:70;2025/07/19 02:18:48;383.00
40:22:D8:F1:E3:70;2025/07/19 02:48:50;388.00
40:22:D8:F1:E3:70;2025/07/19 03:18:51;392.00
40:22:D8:F1:E3:70;2025/07/19 03:48:53;392.00
40:22:D8:F1:E3:70;2025/07/19 04:18:54;394.00
40:22:D8:F1:E3:70;2025/07/19 04:48:56;389.00
40:22:D8:F1:E3:70;2025/07/19 05:18:57;389.00
40:22:D8:F1:E3:70;2025/07/19 05:48:59;391.00
40:22:D8:F1:E3:70;2025/07/19 06:19:00;389.00
40:22:D8:F1:E3:70;2025/07/19 06:49:02;395.00
40:22:D8:F1:E3:70;2025/07/19 07:19:04;400.00
40:22:D8:F1:E3:70;2025/07/19 07:49:05;407.00
40:22:D8:F1:E3:70;2025/07/19 08:19:07;403.00
40:22:D8:F1:E3:70;2025/07/19 08:49:08;404.00
40:22:D8:F1:E3:70;2025/07/19 09:19:10;405.00
40:22:D8:F1:E3:70;2025/07/19 09:49:11;415.00
40:22:D8:F1:E3:70;2025/07/19 10:19:13;423.00
40:22:D8:F1:E3:70;2025/07/19 10:49:15;304.00
40:22:D8:F1:E3:70;2025/07/19 11:19:16;314.00
40:22:D8:F1:E3:70;2025/07/19 11:49:18;315.00
40:22:D8:F1:E3:70;2025/07/19 12:19:19;325.00
40:22:D8:F1:E3:70;2025/07/19 12:49:21;317.00
40:22:D8:F1:E3:70;2025/07/19 13:19:22;321.00
40:22:D8:F1:E3:70;2025/07/19 13:49:24;317.00
40:22:D8:F1:E3:70;2025/07/19 14:19:25;321.00
40:22:D8:F1:E3:70;2025/07/19 14:49:27;318.00
40:22:D8:F1:E3:70;2025/07/19 15:19:29;329.00
40:22:D8:F1:E3:70;2025/07/19 15:49:30;324.00
40:22:D8:F1:E3:70;2025/07/19 16:19:32;325.00
40:22:D8:F1:E3:70;2025/07/19 16:49:33;323.00
40:22:D8:F1:E3:70;2025/07/19 17:19:35;319.00
40:22:D8:F1:E3:70;2025/07/19 17:49:36;334.00
40:22:D8:F1:E3:70;2025/07/19 18:19:38;335.00
40:22:D8:F1:E3:70;2025/07/19 18:49:39;356.00
40:22:D8:F1:E3:70;2025/07/19 19:19:41;364.00
40:22:D8:F1:E3:70;2025/07/19 19:49:43;376.00
40:22:D8:F1:E3:70;2025/07/19 20:19:44;372.00
40:22:D8:F1:E3:70;2025/07/19 20:49:46;382.00
40:22:D8:F1:E3:70;2025/07/19 21:19:47;381.00
40:22:D8:F1:E3:70;2025/07/19 21:49:49;383.00
40:22:D8:F1:E3:70;2025/07/19 22:19:50;387.00
40:22:D8:F1:E3:70;2025/07/19 22:49:52;387.00
40:22:D8:F1:E3:70;2025/07/19 23:19:53;388.00
40:22:D8:F1:E3:70;2025/07/19 23:49:55;394.00
40:22:D8:F1:E3:70;2025/07/20 00:19:57;388.00
40:22:D8:F1:E3:70;2025/07/20 00:49:58;389.00
40:22:D8:F1:E3:70;2025/07/20 01:20:00;390.00
40:22:D8:F1:E3:70;2025/07/20 01:50:01;415.00
40:22:D8:F1:E3:70;2025/07/20 02:20:03;419.00
40:22:D8:F1:E3:70;2025/07/20 02:50:04;419.00
40:22:D8:F1:E3:70;2025/07/20 03:20:06;6.00
40:22:D8:F1:E3:70;2025/07/20 03:50:07;415.00
40:22:D8:F1:E3:70;2025/07/20 04:20:09;420.00
40:22:D8:F1:E3:70;2025/07/20 04:50:11;420.00
40:22:D8:F1:E3:70;2025/07/20 05:20:12;417.00
40:22:D8:F1:E3:70;2025/07/20 05:50:14;419.00
40:22:D8:F1:E3:70;2025/07/20 06:20:15;416.00
40:22:D8:F1:E3:70;2025/07/20 06:50:17;429.00
40:22:D8:F1:E3:70;2025/07/20 07:20:18;429.00
40:22:D8:F1:E3:70;2025/07/20 07:50:20;429.00
40:22:D8:F1:E3:70;2025/07/20 08:20:21;437.00
40:22:D8:F1:E3:70;2025/07/20 08:50:23;437.00
40:22:D8:F1:E3:70;2025/07/20 09:20:25;447.00
40:22:D8:F1:E3:70;2025/07/20 09:50:26;449.00
40:22:D8:F1:E3:70;2025/07/20 10:20:28;455.00
40:22:D8:F1:E3:70;2025/07/20 10:50:29;291.00
40:22:D8:F1:E3:70;2025/07/20 11:20:31;299.00
40:22:D8:F1:E3:70;2025/07/20 11:50:32;312.00
40:22:D8:F1:E3:70;2025/07/20 12:20:34;304.00
40:22:D8:F1:E3:70;2025/07/20 12:50:35;314.00
40:22:D8:F1:E3:70;2025/07/20 13:20:37;318.00
40:22:D8:F1:E3:70;2025/07/20 13:50:39;323.00
40:22:D8:F1:E3:70;2025/07/20 14:20:40;332.00
40:22:D8:F1:E3:70;2025/07/20 14:50:42;334.00
40:22:D8:F1:E3:70;2025/07/20 15:20:43;325.00
40:22:D8:F1:E3:70;2025/07/20 15:50:45;325.00
40:22:D8:F1:E3:70;2025/07/20 16:20:46;320.00
40:22:D8:F1:E3:70;2025/07/20 16:50:48;315.00
40:22:D8:F1:E3:70;2025/07/20 17:20:49;324.00
40:22:D8:F1:E3:70;2025/07/20 17:50:51;309.00
40:22:D8:F1:E3:70;2025/07/20 18:20:53;315.00
40:22:D8:F1:E3:70;2025/07/20 18:50:54;329.00
40:22:D8:F1:E3:70;2025/07/20 19:20:56;351.00
40:22:D8:F1:E3:70;2025/07/20 19:50:57;211.00
40:22:D8:F1:E3:70;2025/07/20 20:20:59;372.00
40:22:D8:F1:E3:70;2025/07/20 20:51:00;372.00
40:22:D8:F1:E3:70;2025/07/20 21:21:02;369.00
40:22:D8:F1:E3:70;2025/07/20 21:51:03;379.00
40:22:D8:F1:E3:70;2025/07/20 22:21:05;378.00
40:22:D8:F1:E3:70;2025/07/20 22:51:07;381.00
40:22:D8:F1:E3:70;2025/07/20 23:21:08;378.00
40:22:D8:F1:E3:70;2025/07/20 23:51:10;389.00
40:22:D8:F1:E3:70;2025/07/21 00:21:11;383.00
40:22:D8:F1:E3:70;2025/07/21 00:51:13;388.00
40:22:D8:F1:E3:70;2025/07/21 01:21:14;389.00
40:22:D8:F1:E3:70;2025/07/21 01:51:16;393.00
40:22:D8:F1:E3:70;2025/07/21 02:21:17;394.00
40:22:D8:F1:E3:70;2025/07/21 02:51:19;388.00
40:22:D8:F1:E3:70;2025/07/21 03:21:21;394.00
40:22:D8:F1:E3:70;2025/07/21 03:51:22;393.00
40:22:D8:F1:E3:70;2025/07/21 04:21:24;391.00
40:22:D8:F1:E3:70;2025/07/21 04:51:25;389.00
40:22:D8:F1:E3:70;2025/07/21 05:21:27;400.00
40:22:D8:F1:E3:70;2025/07/21 05:51:28;412.00
40:22:D8:F1:E3:70;2025/07/21 06:21:30;406.00
40:22:D8:F1:E3:70;2025/07/21 06:51:32;407.00
40:22:D8:F1:E3:70;2025/07/21 07:21:33;406.00
40:22:D8:F1:E3:70;2025/07/21 07:51:35;412.00
40:22:D8:F1:E3:70;2025/07/21 08:21:36;417.00
40:22:D8:F1:E3:70;2025/07/21 08:51:38;296.00
40:22:D8:F1:E3:70;2025/07/21 09:21:39;309.00
40:22:D8:F1:E3:70;2025/07/21 09:51:41;311.00
40:22:D8:F1:E3:70;2025/07/21 10:21:42;321.00
40:22:D8:F1:E3:70;2025/07/21 10:51:44;316.00
40:22:D8:F1:E3:70;2025/07/21 11:21:46;303.00
40:22:D8:F1:E3:70;2025/07/21 11:51:47;312.00
40:22:D8:F1:E3:70;2025/07/21 12:21:49;317.00
40:22:D8:F1:E3:70;2025/07/21 12:51:50;305.00
40:22:D8:F1:E3:70;2025/07/21 13:21:52;308.00
40:22:D8:F1:E3:70;2025/07/21 13:51:53;300.00
40:22:D8:F1:E3:70;2025/07/21 14:21:55;319.00
40:22:D8:F1:E3:70;2025/07/21 14:51:56;325.00
40:22:D8:F1:E3:70;2025/07/21 15:21:58;331.00
40:22:D8:F1:E3:70;2025/07/21 15:52:00;318.00
40:22:D8:F1:E3:70;2025/07/21 16:22:01;319.00
40:22:D8:F1:E3:70;2025/07/21 16:52:03;318.00
40:22:D8:F1:E3:70;2025/07/21 17:22:04;321.00
40:22:D8:F1:E3:70;2025/07/21 17:52:06;324.00
40:22:D8:F1:E3:70;2025/07/21 18:22:07;326.00
40:22:D8:F1:E3:70;2025/07/21 18:52:09;329.00
40:22:D8:F1:E3:70;2025/07/21 19:22:10;336.00
40:22:D8:F1:E3:70;2025/07/21 19:52:12;360.00
40:22:D8:F1:E3:70;2025/07/21 20:22:14;359.00
40:22:D8:F1:E3:70;2025/07/21 20:52:15;381.00
40:22:D8:F1:E3:70;2025/07/21 21:22:17;385.00
40:22:D8:F1:E3:70;2025/07/21 21:52:18;387.00
40:22:D8:F1:E3:70;2025/07/21 22:22:20;387.00
40:22:D8:F1:E3:70;2025/07/21 22:52:21;385.00
40:22:D8:F1:E3:70;2025/07/21 23:22:23;388.00
40:22:D8:F1:E3:70;2025/07/21 23:52:24;384.00
40:22:D8:F1:E3:70;2025/07/22 00:22:26;383.00
40:22:D8:F1:E3:70;2025/07/22 00:52:28;386.00
40:22:D8:F1:E3:70;2025/07/22 01:22:29;389.00
40:22:D8:F1:E3:70;2025/07/22 01:52:31;392.00
40:22:D8:F1:E3:70;2025/07/22 02:22:32;394.00
40:22:D8:F1:E3:70;2025/07/22 02:52:34;395.00
40:22:D8:F1:E3:70;2025/07/22 03:22:35;393.00
40:22:D8:F1:E3:70;2025/07/22 03:52:37;392.00
40:22:D8:F1:E3:70;2025/07/22 04:22:38;390.00
40:22:D8:F1:E3:70;2025/07/22 04:52:40;389.00
40:22:D8:F1:E3:70;2025/07/22 05:22:42;401.00
40:22:D8:F1:E3:70;2025/07/22 05:52:43;402.00
40:22:D8:F1:E3:70;2025/07/22 06:22:45;402.00
40:22:D8:F1:E3:70;2025/07/22 06:52:46;419.00
40:22:D8:F1:E3:70;2025/07/22 07:22:48;419.00
40:22:D8:F1:E3:70;2025/07/22 07:52:49;429.00
40:22:D8:F1:E3:70;2025/07/22 08:22:51;432.00
40:22:D8:F1:E3:70;2025/07/22 08:52:52;437.00
40:22:D8:F1:E3:70;2025/07/22 09:22:54;114.00
40:22:D8:F1:E3:70;2025/07/22 09:52:56;114.00
40:22:D8:F1:E3:70;2025/07/22 10:22:57;115.00
40:22:D8:F1:E3:70;2025/07/22 10:52:59;133.00
40:22:D8:F1:E3:70;2025/07/22 11:23:00;139.00
40:22:D8:F1:E3:70;2025/07/22 11:53:02;131.00
40:22:D8:F1:E3:70;2025/07/22 12:23:03;125.00
40:22:D8:F1:E3:70;2025/07/22 12:53:05;125.00
40:22:D8:F1:E3:70;2025/07/22 13:23:06;129.00
40:22:D8:F1:E3:70;2025/07/22 13:53:08;133.00
40:22:D8:F1:E3:70;2025/07/22 14:23:10;133.00
40:22:D8:F1:E3:70;2025/07/22 14:53:11;140.00
40:22:D8:F1:E3:70;2025/07/22 15:23:13;144.00
40:22:D8:F1:E3:70;2025/07/22 15:53:14;143.00
40:22:D8:F1:E3:70;2025/07/22 16:23:16;143.00
40:22:D8:F1:E3:70;2025/07/22 16:53:17;137.00
40:22:D8:F1:E3:70;2025/07/22 17:23:19;143.00
40:22:D8:F1:E3:70;2025/07/22 17:53:20;165.00
40:22:D8:F1:E3:70;2025/07/22 18:23:22;188.00
40:22:D8:F1:E3:70;2025/07/22 18:53:24;205.00
40:22:D8:F1:E3:70;2025/07/22 19:23:25;221.00
40:22:D8:F1:E3:70;2025/07/22 19:53:27;248.00
40:22:D8:F1:E3:70;2025/07/22 20:23:28;261.00
40:22:D8:F1:E3:70;2025/07/22 20:53:30;278.00
40:22:D8:F1:E3:70;2025/07/22 21:23:31;290.00
40:22:D8:F1:E3:70;2025/07/22 21:53:33;289.00
40:22:D8:F1:E3:70;2025/07/22 22:23:34;293.00
40:22:D8:F1:E3:70;2025/07/22 22:53:36;299.00
40:22:D8:F1:E3:70;2025/07/22 23:23:38;298.00
40:22:D8:F1:E3:70;2025/07/22 23:53:39;292.00
40:22:D8:F1:E3:70;2025/07/23 00:23:41;298.00
40:22:D8:F1:E3:70;2025/07/23 00:53:42;296.00
40:22:D8:F1:E3:70;2025/07/23 01:23:44;296.00
40:22:D8:F1:E3:70;2025/07/23 01:53:45;299.00
40:22:D8:F1:E3:70;2025/07/23 02:23:47;298.00
40:22:D8:F1:E3:70;2025/07/23 02:53:49;307.00
40:22:D8:F1:E3:70;2025/07/23 03:23:50;311.00
40:22:D8:F1:E3:70;2025/07/23 03:53:52;312.00
40:22:D8:F1:E3:70;2025/07/23 04:23:53;308.00
40:22:D8:F1:E3:70;2025/07/23 04:53:55;309.00
40:22:D8:F1:E3:70;2025/07/23 05:23:56;311.00
40:22:D8:F1:E3:70;2025/07/23 05:53:58;317.00
40:22:D8:F1:E3:70;2025/07/23 06:23:59;323.00
40:22:D8:F1:E3:70;2025/07/23 06:54:01;329.00
40:22:D8:F1:E3:70;2025/07/23 07:24:03;333.00
40:22:D8:F1:E3:70;2025/07/23 07:54:04;257.00
40:22:D8:F1:E3:70;2025/07/23 08:24:06;257.00
40:22:D8:F1:E3:70;2025/07/23 08:54:07;262.00
40:22:D8:F1:E3:70;2025/07/23 09:24:09;270.00
40:22:D8:F1:E3:70;2025/07/23 09:54:10;281.00
40:22:D8:F1:E3:70;2025/07/23 10:24:12;301.00
40:22:D8:F1:E3:70;2025/07/23 10:54:13;313.00
40:22:D8:F1:E3:70;2025/07/23 11:24:15;44.00
40:22:D8:F1:E3:70;2025/07/23 11:54:17;309.00
40:22:D8:F1:E3:70;2025/07/23 12:24:18;306.00
40:22:D8:F1:E3:70;2025/07/23 12:54:20;313.00
40:22:D8:F1:E3:70;2025/07/23 13:24:21;317.00
40:22:D8:F1:E3:70;2025/07/23 13:54:23;308.00
40:22:D8:F1:E3:70;2025/07/23 14:24:24;312.00
40:22:D8:F1:E3:70;2025/07/23 14:54:26;313.00
40:22:D8:F1:E3:70;2025/07/23 15:24:27;308.00
40:22:D8:F1:E3:70;2025/07/23 15:54:29;305.00
40:22:D8:F1:E3:70;2025/07/23 16:24:31;310.00
40:22:D8:F1:E3:70;2025/07/23 16:54:32;316.00
40:22:D8:F1:E3:70;2025/07/23 17:24:34;315.00
40:22:D8:F1:E3:70;2025/07/23 17:54:35;311.00
40:22:D8:F1:E3:70;2025/07/23 18:24:37;331.00
40:22:D8:F1:E3:70;2025/07/23 18:54:38;290.00
40:22:D8:F1:E3:70;2025/07/23 19:24:40;296.00
40:22:D8:F1:E3:70;2025/07/23 19:54:41;315.00
40:22:D8:F1:E3:70;2025/07/23 20:24:43;310.00
40:22:D8:F1:E3:70;2025/07/23 20:54:45;319.00
40:22:D8:F1:E3:70;2025/07/23 21:24:46;319.00
40:22:D8:F1:E3:70;2025/07/23 21:54:48;311.00
40:22:D8:F1:E3:70;2025/07/23 22:24:49;305.00
40:22:D8:F1:E3:70;2025/07/23 22:54:51;307.00
40:22:D8:F1:E3:70;2025/07/23 23:24:52;311.00
40:22:D8:F1:E3:70;2025/07/23 23:54:54;311.00
40:22:D8:F1:E3:70;2025/07/24 00:24:55;314.00
40:22:D8:F1:E3:70;2025/07/24 00:54:57;314.00
40:22:D8:F1:E3:70;2025/07/24 01:24:59;310.00
40:22:D8:F1:E3:70;2025/07/24 01:55:00;335.00
40:22:D8:F1:E3:70;2025/07/24 02:25:02;333.00
40:22:D8:F1:E3:70;2025/07/24 02:55:03;329.00
40:22:D8:F1:E3:70;2025/07/24 03:25:05;334.00
40:22:D8:F1:E3:70;2025/07/24 03:55:06;335.00
40:22:D8:F1:E3:70;2025/07/24 04:25:08;336.00
40:22:D8:F1:E3:70;2025/07/24 04:55:09;341.00
40:22:D8:F1:E3:70;2025/07/24 05:25:11;336.00
40:22:D8:F1:E3:70;2025/07/24 05:55:13;336.00
40:22:D8:F1:E3:70;2025/07/24 06:25:14;340.00
40:22:D8:F1:E3:70;2025/07/24 06:55:16;338.00
40:22:D8:F1:E3:70;2025/07/24 07:25:17;340.00
40:22:D8:F1:E3:70;2025/07/24 07:55:19;347.00
40:22:D8:F1:E3:70;2025/07/24 08:25:20;351.00
40:22:D8:F1:E3:70;2025/07/24 08:55:22;287.00
