mac;time;vlx
40:22:D8:F1:E3:70;2025/08/01 17:56:05;123.00
40:22:D8:F1:E3:70;2025/08/01 18:26:06;137.00
40:22:D8:F1:E3:70;2025/08/01 18:56:08;146.00
40:22:D8:F1:E3:70;2025/08/01 19:26:09;133.00
40:22:D8:F1:E3:70;2025/08/01 19:56:11;142.00
40:22:D8:F1:E3:70;2025/08/01 20:26:12;139.00
40:22:D8:F1:E3:70;2025/08/01 20:56:14;155.00
40:22:D8:F1:E3:70;2025/08/01 21:26:15;173.00
40:22:D8:F1:E3:70;2025/08/01 21:56:17;170.00
40:22:D8:F1:E3:70;2025/08/01 22:26:19;181.00
40:22:D8:F1:E3:70;2025/08/01 22:56:20;192.00
40:22:D8:F1:E3:70;2025/08/01 23:26:22;192.00
40:22:D8:F1:E3:70;2025/08/01 23:56:23;191.00
40:22:D8:F1:E3:70;2025/08/02 00:26:25;201.00
40:22:D8:F1:E3:70;2025/08/02 00:56:26;223.00
40:22:D8:F1:E3:70;2025/08/02 01:26:28;228.00
40:22:D8:F1:E3:70;2025/08/02 01:56:29;227.00
40:22:D8:F1:E3:70;2025/08/02 02:26:31;230.00
40:22:D8:F1:E3:70;2025/08/02 02:56:33;230.00
40:22:D8:F1:E3:70;2025/08/02 03:26:34;234.00
40:22:D8:F1:E3:70;2025/08/02 03:56:36;236.00
40:22:D8:F1:E3:70;2025/08/02 04:26:37;236.00
40:22:D8:F1:E3:70;2025/08/02 04:56:39;236.00
40:22:D8:F1:E3:70;2025/08/02 05:26:40;256.00
40:22:D8:F1:E3:70;2025/08/02 05:56:42;254.00
40:22:D8:F1:E3:70;2025/08/02 06:26:43;252.00
40:22:D8:F1:E3:70;2025/08/02 06:56:45;253.00
40:22:D8:F1:E3:70;2025/08/02 07:26:46;262.00
40:22:D8:F1:E3:70;2025/08/02 07:56:48;268.00
40:22:D8:F1:E3:70;2025/08/02 08:26:50;130.00
40:22:D8:F1:E3:70;2025/08/02 08:56:51;139.00
40:22:D8:F1:E3:70;2025/08/02 09:26:53;137.00
40:22:D8:F1:E3:70;2025/08/02 09:56:54;141.00
40:22:D8:F1:E3:70;2025/08/02 10:26:56;129.00
40:22:D8:F1:E3:70;2025/08/02 10:56:57;136.00
40:22:D8:F1:E3:70;2025/08/02 11:26:59;130.00
40:22:D8:F1:E3:70;2025/08/02 11:57:00;136.00
40:22:D8:F1:E3:70;2025/08/02 12:27:02;141.00
40:22:D8:F1:E3:70;2025/08/02 12:57:04;141.00
40:22:D8:F1:E3:70;2025/08/02 13:27:05;140.00
40:22:D8:F1:E3:70;2025/08/02 13:57:07;146.00
40:22:D8:F1:E3:70;2025/08/02 14:27:08;144.00
40:22:D8:F1:E3:70;2025/08/02 14:57:10;146.00
40:22:D8:F1:E3:70;2025/08/02 15:27:11;168.00
40:22:D8:F1:E3:70;2025/08/02 15:57:13;183.00
40:22:D8:F1:E3:70;2025/08/02 16:27:14;187.00
40:22:D8:F1:E3:70;2025/08/02 16:57:16;203.00
40:22:D8:F1:E3:70;2025/08/02 17:27:18;208.00
40:22:D8:F1:E3:70;2025/08/02 17:57:19;235.00
40:22:D8:F1:E3:70;2025/08/02 18:27:21;253.00
40:22:D8:F1:E3:70;2025/08/02 18:57:22;274.00
40:22:D8:F1:E3:70;2025/08/02 19:27:24;289.00
40:22:D8:F1:E3:70;2025/08/02 19:57:25;302.00
40:22:D8:F1:E3:70;2025/08/02 20:27:27;310.00
40:22:D8:F1:E3:70;2025/08/02 20:57:28;330.00
40:22:D8:F1:E3:70;2025/08/02 21:27:30;337.00
40:22:D8:F1:E3:70;2025/08/02 21:57:32;346.00
40:22:D8:F1:E3:70;2025/08/02 22:27:33;353.00
40:22:D8:F1:E3:70;2025/08/02 22:57:35;355.00
40:22:D8:F1:E3:70;2025/08/02 23:27:36;359.00
40:22:D8:F1:E3:70;2025/08/02 23:57:38;365.00
40:22:D8:F1:E3:70;2025/08/03 00:27:39;361.00
40:22:D8:F1:E3:70;2025/08/03 00:57:41;271.00
40:22:D8:F1:E3:70;2025/08/03 01:27:42;297.00
40:22:D8:F1:E3:70;2025/08/03 01:57:44;342.00
40:22:D8:F1:E3:70;2025/08/03 02:27:46;281.00
40:22:D8:F1:E3:70;2025/08/03 02:57:47;320.00
40:22:D8:F1:E3:70;2025/08/03 03:27:49;342.00
