mac;time;vlx
40:22:D8:F1:E3:70;2025/08/03 22:34:59;298.00
40:22:D8:F1:E3:70;2025/08/03 23:05:01;305.00
40:22:D8:F1:E3:70;2025/08/03 23:35:02;306.00
40:22:D8:F1:E3:70;2025/08/04 00:05:04;307.00
40:22:D8:F1:E3:70;2025/08/04 00:35:05;305.00
40:22:D8:F1:E3:70;2025/08/04 01:05:07;301.00
40:22:D8:F1:E3:70;2025/08/04 01:35:08;310.00
40:22:D8:F1:E3:70;2025/08/04 02:05:10;306.00
40:22:D8:F1:E3:70;2025/08/04 02:35:12;306.00
40:22:D8:F1:E3:70;2025/08/04 03:05:13;303.00
40:22:D8:F1:E3:70;2025/08/04 03:35:15;302.00
40:22:D8:F1:E3:70;2025/08/04 04:05:16;310.00
40:22:D8:F1:E3:70;2025/08/04 04:35:18;311.00
40:22:D8:F1:E3:70;2025/08/04 05:05:19;313.00
40:22:D8:F1:E3:70;2025/08/04 05:35:21;311.00
40:22:D8:F1:E3:70;2025/08/04 06:05:22;311.00
40:22:D8:F1:E3:70;2025/08/04 06:35:24;316.00
40:22:D8:F1:E3:70;2025/08/04 07:05:26;318.00
40:22:D8:F1:E3:70;2025/08/04 07:35:27;330.00
40:22:D8:F1:E3:70;2025/08/04 08:05:29;344.00
40:22:D8:F1:E3:70;2025/08/04 08:35:30;346.00
40:22:D8:F1:E3:70;2025/08/04 09:05:32;365.00
40:22:D8:F1:E3:70;2025/08/04 09:35:33;378.00
40:22:D8:F1:E3:70;2025/08/04 10:05:35;381.00
40:22:D8:F1:E3:70;2025/08/04 10:35:37;406.00
40:22:D8:F1:E3:70;2025/08/04 11:05:38;126.00
40:22:D8:F1:E3:70;2025/08/04 11:35:40;120.00
40:22:D8:F1:E3:70;2025/08/04 12:05:41;136.00
40:22:D8:F1:E3:70;2025/08/04 12:35:43;140.00
40:22:D8:F1:E3:70;2025/08/04 13:05:44;127.00
40:22:D8:F1:E3:70;2025/08/04 13:35:46;132.00
40:22:D8:F1:E3:70;2025/08/04 14:05:47;138.00
40:22:D8:F1:E3:70;2025/08/04 14:35:49;144.00
40:22:D8:F1:E3:70;2025/08/04 15:05:51;140.00
40:22:D8:F1:E3:70;2025/08/04 15:35:52;139.00
40:22:D8:F1:E3:70;2025/08/04 16:05:54;135.00
40:22:D8:F1:E3:70;2025/08/04 16:35:55;134.00
40:22:D8:F1:E3:70;2025/08/04 17:05:57;130.00
40:22:D8:F1:E3:70;2025/08/04 17:35:58;134.00
40:22:D8:F1:E3:70;2025/08/04 18:06:00;133.00
40:22:D8:F1:E3:70;2025/08/04 18:36:02;141.00
40:22:D8:F1:E3:70;2025/08/04 19:06:03;145.00
40:22:D8:F1:E3:70;2025/08/04 19:36:05;142.00
40:22:D8:F1:E3:70;2025/08/04 20:06:06;23.00
40:22:D8:F1:E3:70;2025/08/04 20:36:08;137.00
40:22:D8:F1:E3:70;2025/08/04 21:06:09;168.00
40:22:D8:F1:E3:70;2025/08/04 21:36:11;184.00
40:22:D8:F1:E3:70;2025/08/04 22:06:12;183.00
40:22:D8:F1:E3:70;2025/08/04 22:36:14;187.00
40:22:D8:F1:E3:70;2025/08/04 23:06:16;201.00
40:22:D8:F1:E3:70;2025/08/04 23:36:17;196.00
40:22:D8:F1:E3:70;2025/08/05 00:06:19;201.00
40:22:D8:F1:E3:70;2025/08/05 00:36:20;213.00
40:22:D8:F1:E3:70;2025/08/05 01:06:22;212.00
40:22:D8:F1:E3:70;2025/08/05 01:36:23;212.00
40:22:D8:F1:E3:70;2025/08/05 02:06:25;211.00
40:22:D8:F1:E3:70;2025/08/05 02:36:26;211.00
40:22:D8:F1:E3:70;2025/08/05 03:06:28;215.00
40:22:D8:F1:E3:70;2025/08/05 03:36:30;215.00
40:22:D8:F1:E3:70;2025/08/05 04:06:31;213.00
40:22:D8:F1:E3:70;2025/08/05 04:36:33;218.00
40:22:D8:F1:E3:70;2025/08/05 05:06:34;223.00
40:22:D8:F1:E3:70;2025/08/05 05:36:36;237.00
40:22:D8:F1:E3:70;2025/08/05 06:06:37;251.00
40:22:D8:F1:E3:70;2025/08/05 06:36:39;236.00
40:22:D8:F1:E3:70;2025/08/05 07:06:41;235.00
40:22:D8:F1:E3:70;2025/08/05 07:36:42;239.00
40:22:D8:F1:E3:70;2025/08/05 08:06:44;261.00
40:22:D8:F1:E3:70;2025/08/05 08:36:45;121.00
40:22:D8:F1:E3:70;2025/08/05 09:06:47;141.00
40:22:D8:F1:E3:70;2025/08/05 09:36:48;131.00
40:22:D8:F1:E3:70;2025/08/05 10:06:50;132.00
40:22:D8:F1:E3:70;2025/08/05 10:36:51;137.00
40:22:D8:F1:E3:70;2025/08/05 11:06:53;134.00
40:22:D8:F1:E3:70;2025/08/05 11:36:55;131.00
40:22:D8:F1:E3:70;2025/08/05 12:06:56;135.00
40:22:D8:F1:E3:70;2025/08/05 12:36:58;138.00
40:22:D8:F1:E3:70;2025/08/05 13:06:59;135.00
40:22:D8:F1:E3:70;2025/08/05 13:37:01;148.00
40:22:D8:F1:E3:70;2025/08/05 14:07:02;143.00
40:22:D8:F1:E3:70;2025/08/05 14:37:04;143.00
40:22:D8:F1:E3:70;2025/08/05 15:07:06;141.00
40:22:D8:F1:E3:70;2025/08/05 15:37:07;130.00
40:22:D8:F1:E3:70;2025/08/05 16:07:09;131.00
40:22:D8:F1:E3:70;2025/08/05 16:37:10;129.00
40:22:D8:F1:E3:70;2025/08/05 17:07:12;134.00
40:22:D8:F1:E3:70;2025/08/05 17:37:13;134.00
40:22:D8:F1:E3:70;2025/08/05 18:07:15;130.00
40:22:D8:F1:E3:70;2025/08/05 18:37:16;126.00
40:22:D8:F1:E3:70;2025/08/05 19:07:18;138.00
40:22:D8:F1:E3:70;2025/08/05 19:37:20;135.00
40:22:D8:F1:E3:70;2025/08/05 20:07:21;140.00
40:22:D8:F1:E3:70;2025/08/05 20:37:23;151.00
40:22:D8:F1:E3:70;2025/08/05 21:07:24;180.00
40:22:D8:F1:E3:70;2025/08/05 21:37:26;193.00
40:22:D8:F1:E3:70;2025/08/05 22:07:27;196.00
40:22:D8:F1:E3:70;2025/08/05 22:37:29;194.00
40:22:D8:F1:E3:70;2025/08/05 23:07:31;194.00
40:22:D8:F1:E3:70;2025/08/05 23:37:32;196.00
40:22:D8:F1:E3:70;2025/08/06 00:07:34;206.00
40:22:D8:F1:E3:70;2025/08/06 00:37:35;206.00
40:22:D8:F1:E3:70;2025/08/06 01:07:37;229.00
40:22:D8:F1:E3:70;2025/08/06 01:37:38;230.00
40:22:D8:F1:E3:70;2025/08/06 02:07:40;230.00
40:22:D8:F1:E3:70;2025/08/06 02:37:42;227.00
40:22:D8:F1:E3:70;2025/08/06 03:07:43;239.00
40:22:D8:F1:E3:70;2025/08/06 03:37:45;243.00
40:22:D8:F1:E3:70;2025/08/06 04:07:46;245.00
40:22:D8:F1:E3:70;2025/08/06 04:37:48;242.00
40:22:D8:F1:E3:70;2025/08/06 05:07:49;244.00
40:22:D8:F1:E3:70;2025/08/06 05:37:51;244.00
40:22:D8:F1:E3:70;2025/08/06 06:07:53;245.00
40:22:D8:F1:E3:70;2025/08/06 06:37:54;243.00
40:22:D8:F1:E3:70;2025/08/06 07:07:56;264.00
40:22:D8:F1:E3:70;2025/08/06 07:37:57;284.00
40:22:D8:F1:E3:70;2025/08/06 08:07:59;293.00
40:22:D8:F1:E3:70;2025/08/06 08:38:00;328.00
40:22:D8:F1:E3:70;2025/08/06 09:08:02;126.00
