mac;time;moisture;temperature
70:B8:F6:8F:F7:A0;2025-07-16 00:42:38;26.2;36.6
70:B8:F6:8F:F7:A0;2025-07-16 01:12:39;26.2;35.9
70:B8:F6:8F:F7:A0;2025-07-16 01:42:41;27.0;35.7
70:B8:F6:8F:F7:A0;2025-07-16 02:12:42;27.9;35.3
70:B8:F6:8F:F7:A0;2025-07-16 02:42:44;28.6;35.3
70:B8:F6:8F:F7:A0;2025-07-16 03:12:46;28.1;35.4
70:B8:F6:8F:F7:A0;2025-07-16 03:42:47;28.3;34.9
70:B8:F6:8F:F7:A0;2025-07-16 04:12:49;28.7;34.7
70:B8:F6:8F:F7:A0;2025-07-16 04:42:50;30.1;34.9
70:B8:F6:8F:F7:A0;2025-07-16 05:12:52;29.7;35.3
70:B8:F6:8F:F7:A0;2025-07-16 05:42:53;29.7;35.3
70:B8:F6:8F:F7:A0;2025-07-16 06:12:55;30.0;35.1
70:B8:F6:8F:F7:A0;2025-07-16 06:42:56;29.4;35.0
70:B8:F6:8F:F7:A0;2025-07-16 07:12:58;30.3;35.1
70:B8:F6:8F:F7:A0;2025-07-16 07:42:59;31.3;34.6
70:B8:F6:8F:F7:A0;2025-07-16 08:13:01;31.9;34.1
70:B8:F6:8F:F7:A0;2025-07-16 08:43:03;31.9;34.2
70:B8:F6:8F:F7:A0;2025-07-16 09:13:04;31.0;34.3
70:B8:F6:8F:F7:A0;2025-07-16 09:43:06;30.2;34.5
70:B8:F6:8F:F7:A0;2025-07-16 10:13:07;29.0;35.5
70:B8:F6:8F:F7:A0;2025-07-16 10:43:09;24.2;36.0
70:B8:F6:8F:F7:A0;2025-07-16 11:13:10;20.7;35.8
70:B8:F6:8F:F7:A0;2025-07-16 11:43:12;24.8;37.1
70:B8:F6:8F:F7:A0;2025-07-16 12:13:13;19.4;37.5
70:B8:F6:8F:F7:A0;2025-07-16 12:43:15;14.0;38.0
70:B8:F6:8F:F7:A0;2025-07-16 13:13:16;12.5;38.8
70:B8:F6:8F:F7:A0;2025-07-16 13:43:18;11.1;39.1
70:B8:F6:8F:F7:A0;2025-07-16 14:13:19;12.4;39.8
70:B8:F6:8F:F7:A0;2025-07-16 14:43:21;12.1;40.2
70:B8:F6:8F:F7:A0;2025-07-16 15:13:22;12.8;40.8
70:B8:F6:8F:F7:A0;2025-07-16 15:43:24;13.9;40.8
70:B8:F6:8F:F7:A0;2025-07-16 16:13:25;13.8;41.4
70:B8:F6:8F:F7:A0;2025-07-16 16:43:27;14.1;41.7
70:B8:F6:8F:F7:A0;2025-07-16 17:13:28;10.6;42.1
70:B8:F6:8F:F7:A0;2025-07-16 17:43:30;13.1;42.8
70:B8:F6:8F:F7:A0;2025-07-16 18:13:31;13.1;42.6
70:B8:F6:8F:F7:A0;2025-07-16 18:43:33;10.8;43.0
70:B8:F6:8F:F7:A0;2025-07-16 19:13:35;9.6;42.7
70:B8:F6:8F:F7:A0;2025-07-16 19:43:36;10.7;43.0
70:B8:F6:8F:F7:A0;2025-07-16 20:13:38;10.6;43.2
70:B8:F6:8F:F7:A0;2025-07-16 20:43:39;11.6;43.0
70:B8:F6:8F:F7:A0;2025-07-16 21:13:41;10.3;42.7
70:B8:F6:8F:F7:A0;2025-07-16 21:43:42;11.8;41.8
70:B8:F6:8F:F7:A0;2025-07-16 22:13:44;15.8;41.2
70:B8:F6:8F:F7:A0;2025-07-16 22:43:45;17.6;41.3
70:B8:F6:8F:F7:A0;2025-07-16 23:13:47;21.0;41.5
70:B8:F6:8F:F7:A0;2025-07-16 23:43:48;21.7;40.3
70:B8:F6:8F:F7:A0;2025-07-17 00:13:50;21.5;39.7
70:B8:F6:8F:F7:A0;2025-07-17 00:43:51;21.0;38.9
70:B8:F6:8F:F7:A0;2025-07-17 01:13:53;19.4;38.2
70:B8:F6:8F:F7:A0;2025-07-17 01:43:54;18.2;37.6
70:B8:F6:8F:F7:A0;2025-07-17 02:13:56;20.6;37.8
70:B8:F6:8F:F7:A0;2025-07-17 02:43:57;18.7;38.0
70:B8:F6:8F:F7:A0;2025-07-17 03:13:59;20.7;38.1
70:B8:F6:8F:F7:A0;2025-07-17 03:44:00;19.9;37.8
70:B8:F6:8F:F7:A0;2025-07-17 04:14:02;19.2;37.4
70:B8:F6:8F:F7:A0;2025-07-17 04:44:03;20.0;36.8
70:B8:F6:8F:F7:A0;2025-07-17 05:14:05;22.9;36.8
70:B8:F6:8F:F7:A0;2025-07-17 05:44:06;23.8;37.1
70:B8:F6:8F:F7:A0;2025-07-17 06:14:08;24.2;36.7
70:B8:F6:8F:F7:A0;2025-07-17 06:44:10;25.7;36.5
70:B8:F6:8F:F7:A0;2025-07-17 07:14:11;25.9;36.3
70:B8:F6:8F:F7:A0;2025-07-17 07:44:13;28.1;36.2
70:B8:F6:8F:F7:A0;2025-07-17 08:14:14;29.5;36.0
70:B8:F6:8F:F7:A0;2025-07-17 08:44:16;30.6;36.2
70:B8:F6:8F:F7:A0;2025-07-17 09:14:17;31.3;36.2
70:B8:F6:8F:F7:A0;2025-07-17 09:44:19;34.5;37.1
70:B8:F6:8F:F7:A0;2025-07-17 10:14:20;34.4;37.6
70:B8:F6:8F:F7:A0;2025-07-17 10:44:22;28.5;36.9
70:B8:F6:8F:F7:A0;2025-07-17 11:14:23;24.6;37.6
70:B8:F6:8F:F7:A0;2025-07-17 11:44:25;25.5;38.4
70:B8:F6:8F:F7:A0;2025-07-17 12:14:26;19.9;38.8
70:B8:F6:8F:F7:A0;2025-07-17 12:44:28;17.8;39.0
70:B8:F6:8F:F7:A0;2025-07-17 13:14:29;16.6;39.6
70:B8:F6:8F:F7:A0;2025-07-17 13:44:31;14.8;40.1
70:B8:F6:8F:F7:A0;2025-07-17 14:14:32;12.7;40.5
70:B8:F6:8F:F7:A0;2025-07-17 14:44:34;13.5;40.6
70:B8:F6:8F:F7:A0;2025-07-17 15:14:35;12.5;40.7
70:B8:F6:8F:F7:A0;2025-07-17 15:44:37;11.1;41.3
70:B8:F6:8F:F7:A0;2025-07-17 16:14:38;10.8;41.5
70:B8:F6:8F:F7:A0;2025-07-17 16:44:40;10.8;41.9
70:B8:F6:8F:F7:A0;2025-07-17 17:14:42;9.1;41.6
70:B8:F6:8F:F7:A0;2025-07-17 17:44:43;9.3;42.3
70:B8:F6:8F:F7:A0;2025-07-17 18:14:45;9.4;42.6
70:B8:F6:8F:F7:A0;2025-07-17 18:44:46;8.1;42.5
70:B8:F6:8F:F7:A0;2025-07-17 19:14:48;7.4;40.6
70:B8:F6:8F:F7:A0;2025-07-17 19:44:49;7.9;40.4
70:B8:F6:8F:F7:A0;2025-07-17 20:14:51;10.0;40.1
70:B8:F6:8F:F7:A0;2025-07-17 20:44:52;12.2;40.3
70:B8:F6:8F:F7:A0;2025-07-17 21:14:54;13.2;39.4
70:B8:F6:8F:F7:A0;2025-07-17 21:44:55;17.6;39.8
70:B8:F6:8F:F7:A0;2025-07-17 22:14:57;21.4;40.4
70:B8:F6:8F:F7:A0;2025-07-17 22:44:58;16.9;39.4
70:B8:F6:8F:F7:A0;2025-07-17 23:15:00;21.7;39.8
70:B8:F6:8F:F7:A0;2025-07-17 23:45:01;21.4;39.5
70:B8:F6:8F:F7:A0;2025-07-18 00:15:03;22.6;39.0
70:B8:F6:8F:F7:A0;2025-07-18 00:45:04;25.6;39.2
70:B8:F6:8F:F7:A0;2025-07-18 01:15:06;23.4;39.0
70:B8:F6:8F:F7:A0;2025-07-18 01:45:07;24.4;39.0
70:B8:F6:8F:F7:A0;2025-07-18 02:15:09;23.0;38.1
70:B8:F6:8F:F7:A0;2025-07-18 02:45:10;26.0;38.2
70:B8:F6:8F:F7:A0;2025-07-18 03:15:12;25.3;37.6
70:B8:F6:8F:F7:A0;2025-07-18 03:45:13;25.6;37.1
70:B8:F6:8F:F7:A0;2025-07-18 04:15:15;25.6;36.9
70:B8:F6:8F:F7:A0;2025-07-18 04:45:17;26.0;36.7
70:B8:F6:8F:F7:A0;2025-07-18 05:15:18;26.7;36.8
70:B8:F6:8F:F7:A0;2025-07-18 05:45:20;26.3;36.5
70:B8:F6:8F:F7:A0;2025-07-18 06:15:21;27.0;36.5
70:B8:F6:8F:F7:A0;2025-07-18 06:45:23;28.5;36.4
70:B8:F6:8F:F7:A0;2025-07-18 07:15:24;30.6;36.2
70:B8:F6:8F:F7:A0;2025-07-18 07:45:26;30.3;36.0
70:B8:F6:8F:F7:A0;2025-07-18 08:15:27;33.0;35.8
70:B8:F6:8F:F7:A0;2025-07-18 08:45:29;32.3;35.5
70:B8:F6:8F:F7:A0;2025-07-18 09:15:30;33.0;34.5
70:B8:F6:8F:F7:A0;2025-07-18 09:45:32;32.7;34.6
70:B8:F6:8F:F7:A0;2025-07-18 10:15:33;32.1;34.6
70:B8:F6:8F:F7:A0;2025-07-18 10:45:35;32.9;34.6
70:B8:F6:8F:F7:A0;2025-07-18 11:15:36;34.1;34.6
70:B8:F6:8F:F7:A0;2025-07-18 11:45:38;34.0;33.9
70:B8:F6:8F:F7:A0;2025-07-18 12:15:39;30.8;33.7
70:B8:F6:8F:F7:A0;2025-07-18 12:45:41;29.6;34.8
70:B8:F6:8F:F7:A0;2025-07-18 13:15:42;27.7;34.9
70:B8:F6:8F:F7:A0;2025-07-18 13:45:44;25.3;35.4
70:B8:F6:8F:F7:A0;2025-07-18 14:15:45;25.5;35.5
70:B8:F6:8F:F7:A0;2025-07-18 14:45:47;25.5;36.4
70:B8:F6:8F:F7:A0;2025-07-18 15:15:48;19.2;36.5
70:B8:F6:8F:F7:A0;2025-07-18 15:45:50;16.9;36.8
70:B8:F6:8F:F7:A0;2025-07-18 16:15:52;17.7;37.3
70:B8:F6:8F:F7:A0;2025-07-18 16:45:53;16.4;37.7
70:B8:F6:8F:F7:A0;2025-07-18 17:15:55;18.5;37.8
70:B8:F6:8F:F7:A0;2025-07-18 17:45:56;15.9;37.5
70:B8:F6:8F:F7:A0;2025-07-18 18:15:58;15.4;37.5
70:B8:F6:8F:F7:A0;2025-07-18 18:45:59;13.9;37.4
70:B8:F6:8F:F7:A0;2025-07-18 19:16:01;14.6;36.5
70:B8:F6:8F:F7:A0;2025-07-18 19:46:02;14.8;35.8
70:B8:F6:8F:F7:A0;2025-07-18 20:16:04;14.9;35.9
70:B8:F6:8F:F7:A0;2025-07-18 20:46:05;14.7;35.5
70:B8:F6:8F:F7:A0;2025-07-18 21:16:07;14.9;34.7
70:B8:F6:8F:F7:A0;2025-07-18 21:46:08;16.4;34.5
70:B8:F6:8F:F7:A0;2025-07-18 22:16:10;16.7;33.7
70:B8:F6:8F:F7:A0;2025-07-18 22:46:11;17.5;33.9
70:B8:F6:8F:F7:A0;2025-07-18 23:16:13;18.2;34.3
70:B8:F6:8F:F7:A0;2025-07-18 23:46:14;19.0;33.5
70:B8:F6:8F:F7:A0;2025-07-19 00:16:16;21.5;32.2
70:B8:F6:8F:F7:A0;2025-07-19 00:46:17;25.4;32.7
70:B8:F6:8F:F7:A0;2025-07-19 01:16:19;22.2;32.2
70:B8:F6:8F:F7:A0;2025-07-19 01:46:20;24.3;33.5
70:B8:F6:8F:F7:A0;2025-07-19 02:16:22;25.2;34.5
70:B8:F6:8F:F7:A0;2025-07-19 02:46:24;26.6;33.8
70:B8:F6:8F:F7:A0;2025-07-19 03:16:25;25.5;34.1
70:B8:F6:8F:F7:A0;2025-07-19 03:46:27;26.5;33.9
70:B8:F6:8F:F7:A0;2025-07-19 04:16:28;28.0;33.5
70:B8:F6:8F:F7:A0;2025-07-19 04:46:30;29.6;32.9
70:B8:F6:8F:F7:A0;2025-07-19 05:16:31;32.1;32.6
70:B8:F6:8F:F7:A0;2025-07-19 05:46:33;32.3;32.8
70:B8:F6:8F:F7:A0;2025-07-19 06:16:34;33.9;32.5
70:B8:F6:8F:F7:A0;2025-07-19 06:46:36;34.4;32.6
70:B8:F6:8F:F7:A0;2025-07-19 07:16:37;34.9;32.5
70:B8:F6:8F:F7:A0;2025-07-19 07:46:39;35.7;32.5
70:B8:F6:8F:F7:A0;2025-07-19 08:16:40;36.2;33.2
70:B8:F6:8F:F7:A0;2025-07-19 08:46:42;38.0;33.2
70:B8:F6:8F:F7:A0;2025-07-19 09:16:43;38.1;33.2
70:B8:F6:8F:F7:A0;2025-07-19 09:46:45;37.9;33.0
70:B8:F6:8F:F7:A0;2025-07-19 10:16:46;38.8;33.1
70:B8:F6:8F:F7:A0;2025-07-19 10:46:48;38.9;32.9
70:B8:F6:8F:F7:A0;2025-07-19 11:16:49;39.9;32.9
70:B8:F6:8F:F7:A0;2025-07-19 11:46:51;41.1;33.5
70:B8:F6:8F:F7:A0;2025-07-19 12:16:52;40.2;33.9
70:B8:F6:8F:F7:A0;2025-07-19 12:46:54;38.5;33.6
70:B8:F6:8F:F7:A0;2025-07-19 13:16:55;35.7;33.5
70:B8:F6:8F:F7:A0;2025-07-19 13:46:57;31.4;33.0
70:B8:F6:8F:F7:A0;2025-07-19 14:16:59;29.2;32.9
70:B8:F6:8F:F7:A0;2025-07-19 14:47:00;28.2;33.3
70:B8:F6:8F:F7:A0;2025-07-19 15:17:02;23.0;33.1
70:B8:F6:8F:F7:A0;2025-07-19 15:47:03;26.1;33.7
70:B8:F6:8F:F7:A0;2025-07-19 16:17:05;24.5;33.8
70:B8:F6:8F:F7:A0;2025-07-19 16:47:06;22.5;34.5
70:B8:F6:8F:F7:A0;2025-07-19 17:17:08;17.5;34.8
70:B8:F6:8F:F7:A0;2025-07-19 17:47:09;17.2;35.5
70:B8:F6:8F:F7:A0;2025-07-19 18:17:11;20.0;35.0
70:B8:F6:8F:F7:A0;2025-07-19 18:47:12;17.1;35.6
70:B8:F6:8F:F7:A0;2025-07-19 19:17:14;20.4;35.2
70:B8:F6:8F:F7:A0;2025-07-19 19:47:15;22.0;35.2
70:B8:F6:8F:F7:A0;2025-07-19 20:17:17;21.2;35.0
70:B8:F6:8F:F7:A0;2025-07-19 20:47:18;20.7;33.8
70:B8:F6:8F:F7:A0;2025-07-19 21:17:20;24.0;33.3
70:B8:F6:8F:F7:A0;2025-07-19 21:47:21;24.4;34.0
70:B8:F6:8F:F7:A0;2025-07-19 22:17:23;24.0;33.8
70:B8:F6:8F:F7:A0;2025-07-19 22:47:24;23.4;33.7
70:B8:F6:8F:F7:A0;2025-07-19 23:17:26;28.2;35.0
70:B8:F6:8F:F7:A0;2025-07-19 23:47:27;28.0;35.9
70:B8:F6:8F:F7:A0;2025-07-20 00:17:29;29.5;36.0
70:B8:F6:8F:F7:A0;2025-07-20 00:47:30;29.7;36.0
70:B8:F6:8F:F7:A0;2025-07-20 01:17:32;30.2;35.7
70:B8:F6:8F:F7:A0;2025-07-20 01:47:34;30.8;35.7
70:B8:F6:8F:F7:A0;2025-07-20 02:17:35;29.4;35.4
70:B8:F6:8F:F7:A0;2025-07-20 02:47:37;29.7;35.3
70:B8:F6:8F:F7:A0;2025-07-20 03:17:38;29.8;35.0
70:B8:F6:8F:F7:A0;2025-07-20 03:47:40;29.6;34.8
70:B8:F6:8F:F7:A0;2025-07-20 04:17:41;29.3;34.4
70:B8:F6:8F:F7:A0;2025-07-20 04:47:43;32.8;34.8
70:B8:F6:8F:F7:A0;2025-07-20 05:17:44;32.6;34.8
70:B8:F6:8F:F7:A0;2025-07-20 05:47:46;33.8;34.8
70:B8:F6:8F:F7:A0;2025-07-20 06:17:47;31.9;34.6
70:B8:F6:8F:F7:A0;2025-07-20 06:47:49;33.9;35.0
70:B8:F6:8F:F7:A0;2025-07-20 07:17:50;35.6;35.1
70:B8:F6:8F:F7:A0;2025-07-20 07:47:52;36.2;35.0
70:B8:F6:8F:F7:A0;2025-07-20 08:17:53;36.2;34.8
70:B8:F6:8F:F7:A0;2025-07-20 08:47:55;37.2;34.6
70:B8:F6:8F:F7:A0;2025-07-20 09:17:56;36.8;34.4
70:B8:F6:8F:F7:A0;2025-07-20 09:47:58;37.0;34.3
70:B8:F6:8F:F7:A0;2025-07-20 10:17:59;38.5;34.4
70:B8:F6:8F:F7:A0;2025-07-20 10:48:01;40.3;34.3
70:B8:F6:8F:F7:A0;2025-07-20 11:18:02;38.6;34.0
70:B8:F6:8F:F7:A0;2025-07-20 11:48:04;38.8;32.7
70:B8:F6:8F:F7:A0;2025-07-20 12:18:05;39.1;32.7
70:B8:F6:8F:F7:A0;2025-07-20 12:48:07;41.9;32.8
70:B8:F6:8F:F7:A0;2025-07-20 13:18:09;37.0;33.7
70:B8:F6:8F:F7:A0;2025-07-20 13:48:10;36.3;33.5
70:B8:F6:8F:F7:A0;2025-07-20 14:18:12;32.1;33.3
70:B8:F6:8F:F7:A0;2025-07-20 14:48:13;30.8;32.8
70:B8:F6:8F:F7:A0;2025-07-20 15:18:15;30.4;32.4
70:B8:F6:8F:F7:A0;2025-07-20 15:48:16;30.1;32.7
70:B8:F6:8F:F7:A0;2025-07-20 16:18:18;26.5;33.9
70:B8:F6:8F:F7:A0;2025-07-20 16:48:19;26.0;33.0
70:B8:F6:8F:F7:A0;2025-07-20 17:18:21;25.7;33.1
70:B8:F6:8F:F7:A0;2025-07-20 17:48:22;26.1;32.8
70:B8:F6:8F:F7:A0;2025-07-20 18:18:24;25.7;33.2
70:B8:F6:8F:F7:A0;2025-07-20 18:48:25;25.7;33.3
70:B8:F6:8F:F7:A0;2025-07-20 19:18:27;25.7;33.0
70:B8:F6:8F:F7:A0;2025-07-20 19:48:28;25.3;32.5
70:B8:F6:8F:F7:A0;2025-07-20 20:18:30;25.9;32.2
70:B8:F6:8F:F7:A0;2025-07-20 20:48:31;24.4;31.6
70:B8:F6:8F:F7:A0;2025-07-20 21:18:33;25.0;32.3
70:B8:F6:8F:F7:A0;2025-07-20 21:48:34;20.8;32.5
70:B8:F6:8F:F7:A0;2025-07-20 22:18:36;23.1;32.8
70:B8:F6:8F:F7:A0;2025-07-20 22:48:37;22.8;33.6
70:B8:F6:8F:F7:A0;2025-07-20 23:18:39;24.9;33.6
70:B8:F6:8F:F7:A0;2025-07-20 23:48:41;22.6;33.3
70:B8:F6:8F:F7:A0;2025-07-21 00:18:42;27.8;34.2
70:B8:F6:8F:F7:A0;2025-07-21 00:48:44;27.4;34.7
70:B8:F6:8F:F7:A0;2025-07-21 01:18:45;25.3;33.9
70:B8:F6:8F:F7:A0;2025-07-21 01:48:47;27.5;34.1
70:B8:F6:8F:F7:A0;2025-07-21 02:18:48;26.7;33.4
70:B8:F6:8F:F7:A0;2025-07-21 02:48:50;27.5;32.7
70:B8:F6:8F:F7:A0;2025-07-21 03:18:51;29.1;33.7
70:B8:F6:8F:F7:A0;2025-07-21 03:48:53;28.8;34.1
70:B8:F6:8F:F7:A0;2025-07-21 04:18:54;31.4;34.4
70:B8:F6:8F:F7:A0;2025-07-21 04:48:56;31.3;34.7
70:B8:F6:8F:F7:A0;2025-07-21 05:18:57;31.3;34.7
70:B8:F6:8F:F7:A0;2025-07-21 05:48:59;32.0;34.6
70:B8:F6:8F:F7:A0;2025-07-21 06:19:00;33.0;34.5
70:B8:F6:8F:F7:A0;2025-07-21 06:49:02;33.9;34.4
70:B8:F6:8F:F7:A0;2025-07-21 07:19:03;34.4;34.3
70:B8:F6:8F:F7:A0;2025-07-21 07:49:05;34.6;34.4
70:B8:F6:8F:F7:A0;2025-07-21 08:19:06;37.1;34.3
70:B8:F6:8F:F7:A0;2025-07-21 08:49:08;37.8;34.3
70:B8:F6:8F:F7:A0;2025-07-21 09:19:09;34.7;33.8
70:B8:F6:8F:F7:A0;2025-07-21 09:49:11;34.9;33.5
70:B8:F6:8F:F7:A0;2025-07-21 10:19:12;38.1;34.0
70:B8:F6:8F:F7:A0;2025-07-21 10:49:14;39.1;34.2
70:B8:F6:8F:F7:A0;2025-07-21 11:19:16;37.1;34.1
70:B8:F6:8F:F7:A0;2025-07-21 11:49:17;36.0;34.2
70:B8:F6:8F:F7:A0;2025-07-21 12:19:19;31.5;33.9
70:B8:F6:8F:F7:A0;2025-07-21 12:49:20;31.0;33.4
70:B8:F6:8F:F7:A0;2025-07-21 13:19:22;26.1;33.2
70:B8:F6:8F:F7:A0;2025-07-21 13:49:23;25.0;33.4
70:B8:F6:8F:F7:A0;2025-07-21 14:19:25;23.5;33.5
70:B8:F6:8F:F7:A0;2025-07-21 14:49:26;21.3;33.2
70:B8:F6:8F:F7:A0;2025-07-21 15:19:28;20.0;34.3
70:B8:F6:8F:F7:A0;2025-07-21 15:49:29;18.3;34.3
70:B8:F6:8F:F7:A0;2025-07-21 16:19:31;15.3;34.7
70:B8:F6:8F:F7:A0;2025-07-21 16:49:32;16.5;35.3
70:B8:F6:8F:F7:A0;2025-07-21 17:19:34;13.5;35.4
70:B8:F6:8F:F7:A0;2025-07-21 17:49:35;12.4;35.9
70:B8:F6:8F:F7:A0;2025-07-21 18:19:37;11.3;36.2
70:B8:F6:8F:F7:A0;2025-07-21 18:49:38;12.3;36.7
70:B8:F6:8F:F7:A0;2025-07-21 19:19:40;11.0;36.4
70:B8:F6:8F:F7:A0;2025-07-21 19:49:41;12.0;37.0
70:B8:F6:8F:F7:A0;2025-07-21 20:19:43;12.8;37.0
70:B8:F6:8F:F7:A0;2025-07-21 20:49:44;12.5;37.4
70:B8:F6:8F:F7:A0;2025-07-21 21:19:46;13.1;36.5
70:B8:F6:8F:F7:A0;2025-07-21 21:49:47;18.3;36.9
70:B8:F6:8F:F7:A0;2025-07-21 22:19:49;19.6;36.9
70:B8:F6:8F:F7:A0;2025-07-21 22:49:51;18.5;36.8
70:B8:F6:8F:F7:A0;2025-07-21 23:19:52;20.0;37.3
70:B8:F6:8F:F7:A0;2025-07-21 23:49:54;22.0;36.6
70:B8:F6:8F:F7:A0;2025-07-22 00:19:55;20.4;35.9
70:B8:F6:8F:F7:A0;2025-07-22 00:49:57;22.9;35.3
70:B8:F6:8F:F7:A0;2025-07-22 01:19:58;22.5;35.4
70:B8:F6:8F:F7:A0;2025-07-22 01:50:00;23.1;35.7
70:B8:F6:8F:F7:A0;2025-07-22 02:20:01;24.4;35.8
70:B8:F6:8F:F7:A0;2025-07-22 02:50:03;23.3;35.5
70:B8:F6:8F:F7:A0;2025-07-22 03:20:04;25.4;35.3
70:B8:F6:8F:F7:A0;2025-07-22 03:50:06;25.8;35.1
70:B8:F6:8F:F7:A0;2025-07-22 04:20:07;25.6;35.0
70:B8:F6:8F:F7:A0;2025-07-22 04:50:09;26.6;35.2
70:B8:F6:8F:F7:A0;2025-07-22 05:20:10;26.8;35.1
70:B8:F6:8F:F7:A0;2025-07-22 05:50:12;25.9;35.0
70:B8:F6:8F:F7:A0;2025-07-22 06:20:13;27.2;34.8
70:B8:F6:8F:F7:A0;2025-07-22 06:50:15;27.7;34.7
70:B8:F6:8F:F7:A0;2025-07-22 07:20:16;28.7;34.7
70:B8:F6:8F:F7:A0;2025-07-22 07:50:18;32.5;35.0
70:B8:F6:8F:F7:A0;2025-07-22 08:20:19;33.9;34.8
70:B8:F6:8F:F7:A0;2025-07-22 08:50:21;33.1;34.9
70:B8:F6:8F:F7:A0;2025-07-22 09:20:22;30.1;34.9
70:B8:F6:8F:F7:A0;2025-07-22 09:50:24;31.6;34.7
70:B8:F6:8F:F7:A0;2025-07-22 10:20:26;32.2;34.3
70:B8:F6:8F:F7:A0;2025-07-22 10:50:27;31.5;34.7
70:B8:F6:8F:F7:A0;2025-07-22 11:20:29;29.8;34.6
70:B8:F6:8F:F7:A0;2025-07-22 11:50:30;27.3;34.6
70:B8:F6:8F:F7:A0;2025-07-22 12:20:32;27.0;34.6
70:B8:F6:8F:F7:A0;2025-07-22 12:50:33;24.4;34.5
70:B8:F6:8F:F7:A0;2025-07-22 13:20:35;21.0;34.3
70:B8:F6:8F:F7:A0;2025-07-22 13:50:36;18.4;34.7
70:B8:F6:8F:F7:A0;2025-07-22 14:20:38;19.8;35.2
70:B8:F6:8F:F7:A0;2025-07-22 14:50:39;15.6;36.1
70:B8:F6:8F:F7:A0;2025-07-22 15:20:41;16.6;36.8
70:B8:F6:8F:F7:A0;2025-07-22 15:50:42;15.3;37.0
70:B8:F6:8F:F7:A0;2025-07-22 16:20:44;13.3;37.2
70:B8:F6:8F:F7:A0;2025-07-22 16:50:45;11.9;37.7
70:B8:F6:8F:F7:A0;2025-07-22 17:20:47;11.9;37.8
70:B8:F6:8F:F7:A0;2025-07-22 17:50:48;14.7;37.9
70:B8:F6:8F:F7:A0;2025-07-22 18:20:50;12.3;38.0
70:B8:F6:8F:F7:A0;2025-07-22 18:50:51;11.4;38.3
70:B8:F6:8F:F7:A0;2025-07-22 19:20:53;14.6;37.4
70:B8:F6:8F:F7:A0;2025-07-22 19:50:54;13.6;37.4
70:B8:F6:8F:F7:A0;2025-07-22 20:20:56;14.0;37.7
70:B8:F6:8F:F7:A0;2025-07-22 20:50:58;14.7;38.1
70:B8:F6:8F:F7:A0;2025-07-22 21:20:59;15.4;37.5
70:B8:F6:8F:F7:A0;2025-07-22 21:51:01;18.9;37.5
70:B8:F6:8F:F7:A0;2025-07-22 22:21:02;22.3;38.4
70:B8:F6:8F:F7:A0;2025-07-22 22:51:04;23.4;38.5
70:B8:F6:8F:F7:A0;2025-07-22 23:21:05;22.6;37.9
70:B8:F6:8F:F7:A0;2025-07-22 23:51:07;25.5;36.9
70:B8:F6:8F:F7:A0;2025-07-23 00:21:08;23.8;37.0
70:B8:F6:8F:F7:A0;2025-07-23 00:51:10;24.8;37.1
70:B8:F6:8F:F7:A0;2025-07-23 01:21:11;25.1;37.1
70:B8:F6:8F:F7:A0;2025-07-23 01:51:13;25.3;36.8
70:B8:F6:8F:F7:A0;2025-07-23 02:21:14;26.6;36.8
70:B8:F6:8F:F7:A0;2025-07-23 02:51:16;25.3;36.9
